Provider_CCN,is_matched_hospital,Entity_Name,State,Individuals_Affected,Breach_Year,Main_Breach_Type,Main_Location,Business_Associate_Involved
,False,"LUCILE PACKARD CHILDRENS HOSPITAL, PRIVACY MANAGER BREACH",CA,12900.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,FAYETTEVILLE VAMC,NC,1093.0,2013,Theft,Paper Records,No
,False,LINCOLN COUNTY HEALTH AND HUMAN SERVICES/LINCOLN COMMUNITY HEALTH CENTER,OR,959.0,2013,Unauthorized Access/Disclosure,Paper Records,No
,False,UNION SECURITY INSURANCE COMPANY,MO,1127.0,2013,Improper Disposal,Email,No
,False,"GULF BREEZE FAMILY EYECARE, INC",FL,9626.0,2013,Theft,Network Server,No
,False,JACKSONVILLE SPINE CENTER,FL,5200.0,2013,Theft,Paper Records,No
,False,IOWA DEPARTMENT OF HUMAN SERVICES,IA,7335.0,2013,Loss,Other (Cloud/Portable Media),No
,False,JAMES A. FOSNAUGH,NE,2125.0,2013,Loss,Other (Cloud/Portable Media),No
,False,LONE STAR CIRCLE OF CARE,TX,1955.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,ALBERTO GERARDO VAZQUEZ RIVERA,PR,679.0,2013,Theft,Physical Device (Workstation/Laptop),Yes
,False,RCR TECHNOLOGY CORPORATION,IN,187533.0,2013,Other/Unknown,Paper Records,Yes
,False,"HEALTH NET, INC.",CA,8331.0,2013,Other/Unknown,Paper Records,No
,False,CVS CAREMARK,AZ,4305.0,2013,Theft,Paper Records,Yes
,False,"SOUTH FLORIDA NEUROLOGY ASSOCIATES, P.A.",FL,900.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,SAMARITAN REGIONAL HEALTH SYSTEM,OH,2203.0,2013,Theft,Paper Records,No
,False,MED-EL COPRORATION,NC,609.0,2013,Other/Unknown,Email,No
,False,SUTTER HEALTH EAST BAY REGION,CA,4479.0,2013,Unauthorized Access/Disclosure,Email,Yes
,False,FAMILY HEALTH NETWORK,IL,3133.0,2013,Other/Unknown,Paper Records,Yes
,False,ZDI,CA,4718.0,2013,Loss,Paper Records,Yes
,False,CHILDREN'S MEDICAL CENTER OF DALLAS,TX,2462.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,"MEDTRONIC, INC.",MN,2764.0,2013,Theft,Paper Records,No
,False,LONG BEACH MEMORIAL MEDICAL CENTER,CA,2864.0,2013,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
,False,SHRED-IT INTERNATIONAL INC.,TX,277014.0,2013,Improper Disposal,Other (Cloud/Portable Media),Yes
,False,SHEET METAL LOCAL 36 WELFARE FUND,MO,4560.0,2013,Unauthorized Access/Disclosure,Other (Cloud/Portable Media),Yes
,False,ILLINOIS DEPARTMENT OF HEALTHCARE AND FAMILY SERVICES,IL,3133.0,2013,Hacking/IT Incident,Paper Records,No
,False,"HANSEN AND ASSOCIATES, INC.",WY,2700.0,2013,Unauthorized Access/Disclosure,Physical Device (Workstation/Laptop),Yes
,False,HARRIS COUNTY,TX,21000.0,2013,Unauthorized Access/Disclosure,Physical Device (Workstation/Laptop),No
,False,JESLE KUIZON,CA,800.0,2013,Hacking/IT Incident,Network Server,Yes
,False,RITE AID #2255,WV,948.0,2013,Other/Unknown,Paper Records,No
,False,"GEO CARE, LLC",FL,710.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,THE BROOKDALE HOSPITAL AND MEDICAL CENTER,NY,2700.0,2013,Loss,Other (Cloud/Portable Media),No
,False,LOUISIANA STATE UNIVERSITY HEALTH CARE SERVICES DIVISION,LA,6994.0,2013,Unauthorized Access/Disclosure,Physical Device (Workstation/Laptop),No
,False,LOUISIANA STATE UNIVERSITY HEALTH CARE SERVICES DIVISION,LA,1100.0,2013,Unauthorized Access/Disclosure,Physical Device (Workstation/Laptop),No
,False,OREGON HEALTH & SCIENCE UNIVERSITY,OR,1361.0,2013,Unauthorized Access/Disclosure,Other (Cloud/Portable Media),No
,False,"CALIFORNIA CORRECTIONAL HEALTH CARE SERVICES, PRIVACY MANAGER BREACH",CA,1001.0,2013,Other/Unknown,Other (Cloud/Portable Media),No
,False,ROCKY MOUNTAIN SPINE CLINIC,CO,532.0,2013,Unauthorized Access/Disclosure,Email,No
,False,"VITREO-RETINAL MEDICAL GROUP, INC.",CA,1837.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,MISSOURI DEPARTMENT OF SOCIAL SERVICES,MO,1357.0,2013,Unauthorized Access/Disclosure,Paper Records,Yes
,False,HEALTH RESOURCES OF ARKANSAS,AR,1911.0,2013,Theft,Physical Device (Workstation/Laptop),Yes
,False,BAYLOR ALL SAINTS MEDICAL CENTER AT FORT WORTH,TX,940.0,2013,Unauthorized Access/Disclosure,Other (Cloud/Portable Media),No
,False,M2COMSYS INC.,NV,32151.0,2013,Unauthorized Access/Disclosure,Network Server,Yes
,False,YOUNG FAMILY MEDICINE INC,OH,2045.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,HANCOCK OB/GYN,IN,1396.0,2013,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
,False,ANTHEM BCBS OF GA,IN,5497.0,2013,Theft,Other (Cloud/Portable Media),Yes
,False,"INFOCROSSING, INC.",MO,1357.0,2013,Unauthorized Access/Disclosure,Paper Records,Yes
,False,FOUNDATIONS RECOVERY NETWORK,TN,5690.0,2013,Unauthorized Access/Disclosure,Physical Device (Workstation/Laptop),No
,False,CALIFORNIA CORRECTIONAL HEALTH CARE SERVICES,CA,1033.0,2013,Other/Unknown,Paper Records,No
,False,NORTH TEXAS COMPREHENSIVE SPINE & PAIN CENTER,TX,3200.0,2013,Theft,Other (Cloud/Portable Media),No
,False,ELBOWOODS MEMORIAL HEALTH CENTER,ND,10000.0,2013,Improper Disposal,Physical Device (Workstation/Laptop),No
100022,True,JACKSON HEALTH SYSTEM,FL,1471.0,2013,Loss,Paper Records,No
,False,"ADVOCATE HEALTH AND HOSPITALS CORPORATION, D/B/A ADVOCATE MEDICAL GROUP",IL,4029530.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,"SUMMIT COMMUNITY CARE CLINIC, INC.",CO,921.0,2013,Hacking/IT Incident,Physical Device (Workstation/Laptop),No
,False,UT PHYSICIANS,TX,596.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,"COGENT HEALTHCARE, INC.",TN,32000.0,2013,Theft,Network Server,Yes
,False,ATLANTA CENTER FOR REPRODUCTIVE MEDICINE,GA,654.0,2013,Unauthorized Access/Disclosure,Email,No
,False,ST. ANTHONY'S PHYSICIAN ORGANIZATION,MO,2600.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,JANNA BENKELMAN LPC LLC,CO,1500.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,OLSON & WHITE ORTHODONTICS,MO,10000.0,2013,Theft,Network Server,No
,False,KAISER FOUNDATION HEALTH PLAN OF THE NORTHWEST,OR,647.0,2013,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
,False,"ICS COLLECTION SERVICE, INC.",IL,1290.0,2013,Hacking/IT Incident,Other (Cloud/Portable Media),Yes
,False,"HANKYU CHUNG, M.D.",CA,2182.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,PHMHS,PR,5000.0,2013,Theft,Network Server,Yes
,False,DERMATOLOGY ASSOCIATES OF TALLAHASSEE,FL,915.0,2013,Theft,Other (Cloud/Portable Media),No
,False,"NHC HEALTHCARE, OAK RIDGE",TN,4268.0,2013,Loss,Other (Cloud/Portable Media),No
,False,"NHC HEALTHCARE, MAULDIN",SC,4204.0,2013,Improper Disposal,Other (Cloud/Portable Media),No
,False,ADVOCATE HEALTH AND HOSPITALS CORPORATION D/B/A ADVOCATE MEDICAL GROUP,IL,2029.0,2013,Hacking/IT Incident,Network Server,Yes
,False,DREYER MEDICAL CLINIC,IL,998.0,2013,Hacking/IT Incident,Network Server,Yes
,False,"SOUTH SHORE PHYSICIANS, PC",NY,8000.0,2013,Theft,Network Server,No
,False,DERMATOLOGY ASSOCIATES OF TALLAHASSEE,FL,915.0,2013,Other/Unknown,Other (Cloud/Portable Media),No
,False,SIERRA VIEW DISTRICT HOSPITAL,CA,1009.0,2013,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
,False,"INFOCROSSING, INC.",MO,25461.0,2013,Unauthorized Access/Disclosure,Paper Records,Yes
100073,True,"HOLY CROSS HOSPITAL, INC.",FL,9900.0,2013,Theft,Network Server,No
,False,REGION TEN COMMUNITY SERVICES BOARD,VA,10228.0,2013,Theft,Email,No
,False,COMPREHENSIVE PODIATRY LLC,OH,1360.0,2013,Theft,Physical Device (Workstation/Laptop),No
050038,True,SANTA CLARA VALLEY MEDICAL CENTER,CA,579.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,"SARAH BENJAMIN, DPM - LITTLETON PODIATRY",CO,3512.0,2013,Theft,Physical Device (Workstation/Laptop),Yes
,False,CAROL L PATRICK PH. D.,OH,517.0,2013,Theft,Network Server,No
,False,HOPE FAMILY HEALTH,TN,6932.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,"PAUL G. KLEIN, DPM",NJ,2500.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,UNITYPOINT HEALTH AFFILIATED,IA,1825.0,2013,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
,False,TSYS EMPLOYEE HEALTH PLAN,GA,5232.0,2013,Theft,Email,Yes
,False,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,3553.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,"RECONSTRUCTIVE ORTHOPAEDIC ASSOCIATES II, P.C. D/B/A ROTHMAN INSTITUTE",PA,2350.0,2013,Theft,Paper Records,No
,False,GROUP HEALTH COOPERATIVE,WA,1015.0,2013,Other/Unknown,Paper Records,No
,False,HEALTHCARE MANAGEMENT SYSTEM,TN,4330.0,2013,Unauthorized Access/Disclosure,Paper Records,Yes
,False,CAROMONT MEDICAL GROUP,NC,1310.0,2013,Hacking/IT Incident,Email,No
,False,MOUNT SINAI MEDICAL CENTER,NY,1586.0,2013,Improper Disposal,Paper Records,No
,False,SCHUYLKILL HEALTH SYSTEM LVHN,PA,2810.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,ST. LOUIS UNIVERSITY,MO,3100.0,2013,Hacking/IT Incident,Email,No
,False,BLACKHAWK,IL,7120.0,2013,Hacking/IT Incident,Network Server,Yes
,False,ACCESS COUNSELING LLC,IN,566.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,ROSE MEDICAL CENTER,CO,606.0,2013,Improper Disposal,Paper Records,No
,False,BRIOVARX,IL,1067.0,2013,Unauthorized Access/Disclosure,Email,No
471304,True,"NORTH COUNTRY HOSPITAL AND HEALTH CENTER, INC",VT,550.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,"HOPE COMMUNITY RESOURCES, INC.",AK,1556.0,2013,Unauthorized Access/Disclosure,Email,No
100039,True,BROWARD HEALTH MEDICAL CENTER,FL,960.0,2013,Unauthorized Access/Disclosure,Physical Device (Workstation/Laptop),No
,False,MOUNT SINAI MEDICAL CENTER,NY,610.0,2013,Loss,Other (Cloud/Portable Media),No
,False,TEXAS HEALTH PRESBYTERIAN DALLAS HOSPITAL,TX,949.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,SETON HEALTHCARE FAMILY,TX,5500.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,FERRIS STATE UNIVERSITY MI COLLEGE OF OPTOMETRY,MI,3947.0,2013,Hacking/IT Incident,Network Server,No
,False,"MARTIN LUTHER KING JR. HEALTH CENTER, INC.",NY,37000.0,2013,Unauthorized Access/Disclosure,Network Server,Yes
,False,AHMC HEALTHCARE INC. AND AFFILIATED HOSPITALS,CA,729000.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,BRONX LEBANON HOSPITAL CENTER,NY,10930.0,2013,Unauthorized Access/Disclosure,Network Server,Yes
050257,True,GOOD SAMARITAN HOSPITAL,CA,3833.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,SSM HEALTH CARE OF WISCONSIN DBA: ST. MARY���S JANESVILLE HOSPITAL,WI,631.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,"GREATER DALLAS ORTHOPAEDICS, PLLC",TX,5840.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,"SPIRIT HOME HEALTH CARE, CORP",FL,603.0,2013,Improper Disposal,Paper Records,Yes
,False,ROTECH HEALTHCARE INC.,FL,10680.0,2013,Unauthorized Access/Disclosure,Physical Device (Workstation/Laptop),No
,False,"REIMBURSEMENT TECHNOLOGIES, INC.",PA,2300.0,2013,Unauthorized Access/Disclosure,Network Server,No
,False,COMPREHENSIVE PSYCHOLOGICAL SERVICES LLC,SC,3500.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,"SUPERIOR HEALTHPLAN, INC.",TX,6284.0,2013,Other/Unknown,Paper Records,No
,False,GENESIS REHABILITATION SERVICES,PA,1167.0,2013,Loss,Other (Cloud/Portable Media),No
,False,ADVOCATE HEALTH AND HOSPITALS CORPORATION,IL,2237.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,"COLORADO HEALTH & WELLNESS, INC.",CO,651.0,2013,Theft,Electronic Medical Record (EMR),No
,False,ALLINA HEALTH,MN,3807.0,2013,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
,False,"BARNABAS HEALTH MEDICAL GROUP, P.C.",NJ,1100.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,DAVITA,CA,11500.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,NC,687.0,2013,Unauthorized Access/Disclosure,Paper Records,No
,False,ASSOCIATED UROLOGISTS OF NORTH CAROLINA,NC,7300.0,2013,Unauthorized Access/Disclosure,Other (Cloud/Portable Media),No
,False,TRIPLE S SALUD INC.,PR,13336.0,2013,Unauthorized Access/Disclosure,Paper Records,Yes
,False,NORTH CAROLINA DEPARTMENT OF HEALTH AND HUMAN SERVICES - DIVISION OF STATE OPERATED HEALTH CARE FACILITIES,NC,1315.0,2013,Unauthorized Access/Disclosure,Other (Cloud/Portable Media),No
,False,KEMMET DENTAL DESIGN,ND,2000.0,2013,Theft,Paper Records,No
,False,HOSPICE OF THE CHESAPEAKE,MD,7606.0,2013,Theft,Email,No
,False,ALL SOURCE MEDICAL MANAGEMENT,AZ,1456.0,2013,Theft,Other (Cloud/Portable Media),Yes
,False,MEMORIAL SLOAN-KETTERING CANCER CENTER,NY,2279.0,2013,Loss,Other (Cloud/Portable Media),No
,False,HEALTH FITNESS CORPORATION,IL,3804.0,2013,Theft,Physical Device (Workstation/Laptop),Yes
,False,UHS-PRUITT CORPORATION,GA,1300.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,"UNITED DYNACARE, LLC DBA DYNACARE LABORATORIES",WI,9328.0,2013,Theft,Other (Cloud/Portable Media),No
,False,REDWOOD MEMORIAL HOSPITAL,CA,1039.0,2013,Loss,Other (Cloud/Portable Media),No
,False,NEW JERSEY DEPARTMENT OF HUMAN SERVICES,NJ,9825.0,2013,Loss,Other (Cloud/Portable Media),No
,False,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,8294.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,KAISER FOUNDATION HOSPITAL- ORANGE COUNTY,CA,49000.0,2013,Loss,Other (Cloud/Portable Media),No
,False,"MOLINA HEALTHCARE OF TEXAS, INC.",TX,2826.0,2013,Unauthorized Access/Disclosure,Other (Cloud/Portable Media),No
,False,JONES CHIROPRACTIC AND MAXIMUM HEALTH,IN,1500.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,RONALD SCHUBERT MD PLLC,WA,950.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,UPMC,PA,1279.0,2013,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
,False,"UW MEDICINE, PRIVACY MANAGER - BREACH",WA,76183.0,2013,Hacking/IT Incident,Physical Device (Workstation/Laptop),No
,False,CITY OF CHICAGO,IL,2080.0,2013,Unauthorized Access/Disclosure,Network Server,No
,False,"AMERICAN ANESTHESIOLOGY, INC.",FL,1000.0,2013,Unauthorized Access/Disclosure,Paper Records,No
450051,True,METHODIST DALLAS MEDICAL CENTER,TX,44000.0,2013,Unauthorized Access/Disclosure,Other (Cloud/Portable Media),No
,False,WALGREEN CO.,IL,17350.0,2013,Other/Unknown,Paper Records,No
,False,PRUITTHEALTH CORPORATION,GA,4500.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,SIU HEALTHCARE,IL,1891.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,MEDICAL MUTUAL OF OHIO,OH,643.0,2013,Unauthorized Access/Disclosure,Paper Records,No
,False,THE GOOD SAMARITAN HEALTH CENTER,GA,5000.0,2013,Hacking/IT Incident,Physical Device (Workstation/Laptop),No
,False,"QUALITY HEALTH CLAIMS CONSULTANTS, LLC",IL,1573.0,2013,Theft,Email,Yes
,False,FLORIDA DIGESTIVE HEALTH SPECIALISTS,FL,4400.0,2013,Unauthorized Access/Disclosure,Physical Device (Workstation/Laptop),No
110161,True,"NORTHSIDE HOSPITAL, INC.",GA,4879.0,2013,Loss,Physical Device (Workstation/Laptop),No
,False,"HEALTH HELP, INC.",KY,535.0,2013,Theft,Other (Cloud/Portable Media),No
,False,L.A. GAY & LESBIAN CENTER,CA,59000.0,2013,Hacking/IT Incident,Network Server,No
,False,MOSAIC,NE,3857.0,2013,Unauthorized Access/Disclosure,Email,No
,False,WYOMING DEPARTMENT OF HEALTH,WY,11935.0,2013,Unauthorized Access/Disclosure,Network Server,No
,False,MOLINA HEALTHCARE IN,CA,1499.0,2013,Unauthorized Access/Disclosure,Network Server,Yes
,False,SHILOH MEDICAL CLINIC,MT,1900.0,2013,Unauthorized Access/Disclosure,Email,No
,False,DELOACH & WILLIAMSON,SC,3432.0,2013,Theft,Physical Device (Workstation/Laptop),Yes
,False,WALLA WALLA VA MEDICAL CENTER,WA,1519.0,2013,Unauthorized Access/Disclosure,Email,No
,False,COLBY DEHART,TN,2777.0,2013,Theft,Physical Device (Workstation/Laptop),Yes
,False,WYOMING DEPARTMENT OF HEALTH,WY,11935.0,2013,Hacking/IT Incident,Network Server,No
,False,ZDI,CA,1674.0,2013,Loss,Paper Records,Yes
,False,"MOLINA HEALTHCARE OF TEXAS, INC.",TX,2826.0,2013,Other/Unknown,Paper Records,No
,False,"ROB MEAGLIA, DDS",CA,1400.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,JEFF SPIEGEL,MA,832.0,2013,Unauthorized Access/Disclosure,Email,No
,False,TRANQUILITY COUNSELING SERVICES,NC,1683.0,2013,Other/Unknown,Paper Records,No
,False,FLORIDA DEPARTMENT OF HEALTH,FL,2354.0,2013,Unauthorized Access/Disclosure,Physical Device (Workstation/Laptop),No
,False,"NEW MEXICO ONCOLOGY HEMATOLOGY CONSULTANTS, LTD",NM,12354.0,2013,Theft,Physical Device (Workstation/Laptop),No
,False,BARRY UNIVERSITY,FL,9017.0,2013,Hacking/IT Incident,Network Server,No
,False,COLORADO COMMUNITY HEALTH ALLIANCE (CCHA)/PHYSICIANS HEALTH PARTNERS,CO,1918.0,2014,Unauthorized Access/Disclosure,Email,Yes
450358,True,HOUSTON METHODIST HOSPITAL,TX,1341.0,2014,Theft,Paper Records,No
,False,"HORIZON HEALTHCARE SERVICES, INC., DOING BUSINESS AS HORIZON BLUE CROSS BLUE SHIELD OF NEW JERSEY, AND ITS AFFILIATES",NJ,839711.0,2014,Theft,Physical Device (Workstation/Laptop),Yes
110007,True,PHOEBE PUTNEY MEMORIAL HOSPITAL,GA,6989.0,2014,Loss,Physical Device (Workstation/Laptop),No
501308,True,COULEE MEDICAL CENTER,WA,2500.0,2014,Theft,Network Server,No
,False,"REVSPRING, INC.",MI,3000.0,2014,Other/Unknown,Paper Records,Yes
,False,NORTH CAROLINA DEPARTMENT OF HEALTH AND HUMAN SERVICES,NC,48752.0,2014,Unauthorized Access/Disclosure,Other (Cloud/Portable Media),No
,False,NORTH CAROLINA DEPARTMENT OF HEALTH AND HUMAN SERVICES,NC,48752.0,2014,Unauthorized Access/Disclosure,Other (Cloud/Portable Media),No
110007,True,PHOEBE PUTNEY MEMORIAL HOSPITAL,GA,12937.0,2014,Theft,Paper Records,No
,False,"101 FAMILY MEDICAL GROUP, PRIVACY MANAGER BREACH",CA,2500.0,2014,Theft,Physical Device (Workstation/Laptop),Yes
,False,VIRGINIA PREMIER HEALTH PLAN (VPHP),VA,25513.0,2014,Theft,Paper Records,Yes
,False,TRI LAKES MEDICAL CENTER,MS,1489.0,2014,Hacking/IT Incident,Network Server,No
,False,COOK COUNTY HEALTH & HOSPITALS SYSTEM,IL,22511.0,2014,Other/Unknown,Email,No
,False,TEMPLE PHYSICIANS INC.,PA,694.0,2014,Theft,Paper Records,No
360155,True,SOUTHWEST GENERAL HEALTH CENTER,OH,953.0,2014,Other/Unknown,Other (Cloud/Portable Media),No
,False,"RGH ENTERPRISES, INC.",OH,4230.0,2014,Theft,Network Server,No
,False,RIVERSIDE MEDICAL GROUP,VA,919.0,2014,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
,False,TRI LAKES MEDICAL CENTER,MS,1489.0,2014,Hacking/IT Incident,Network Server,No
,False,NETWORK PHARMACY KNOXVILLE,TN,9602.0,2014,Theft,Physical Device (Workstation/Laptop),No
,False,"ALAMO CONSUMER DIRECT, LLC",TX,520.0,2014,Unauthorized Access/Disclosure,Network Server,No
,False,SAINT FRANCIS HOSPITAL AND MEDICAL CENTER,CT,858.0,2014,Theft,Paper Records,No
,False,SENTARA HEALTHCARE,VA,3861.0,2014,Theft,Electronic Medical Record (EMR),No
,False,HEALTH DIMENSIONS,MI,5370.0,2014,Theft,Network Server,No
330270,True,HOSPITAL FOR SPECIAL SURGERY,NY,937.0,2014,Theft,Physical Device (Workstation/Laptop),No
,False,COMPLETE MEDICAL HOMECARE,KS,1700.0,2014,Unauthorized Access/Disclosure,Other (Cloud/Portable Media),No
,False,THE BROOKLYN HOSPITAL CENTER,NY,2172.0,2014,Theft,Other (Cloud/Portable Media),No
,False,GEISINGER BLOOMSBURG HOSPITAL,PA,3101.0,2014,Loss,Paper Records,No
,False,"ROBERT B. NEVES, M.D.",CA,611.0,2014,Theft,Physical Device (Workstation/Laptop),Yes
,False,"TRIPLE-S SALUD, INC. - BREACH CASE#2",PR,398000.0,2014,Theft,Network Server,Yes
,False,"TRIPLE-C, INC.",PR,8000.0,2014,Theft,Network Server,Yes
,False,"BIRMINGHAM PRINTING AND PUBLISHING, INC DBA PAPER AIRPLANE",AL,1085.0,2014,Other/Unknown,Other (Cloud/Portable Media),Yes
,False,MEDICAL MUTUAL OF OHIO,OH,1420.0,2014,Unauthorized Access/Disclosure,Paper Records,Yes
,False,UNIVERSITY OF WISCONSIN-MADISON SCHOOL OF PHARMACY,WI,41437.0,2014,Loss,Other (Cloud/Portable Media),Yes
,False,THE UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,TX,3598.0,2014,Loss,Other (Cloud/Portable Media),No
,False,PRESENCE HEALTH,IL,836.0,2014,Loss,Paper Records,No
080007,True,BEEBE MEDICAL CENTER,DE,1883.0,2014,Other/Unknown,Physical Device (Workstation/Laptop),No
,False,ST JOSEPH HEALTH SYSTEM,TX,405000.0,2014,Hacking/IT Incident,Network Server,No
,False,"MIN YI, M.D.",CA,4676.0,2014,Theft,Other (Cloud/Portable Media),No
,False,"EASTER SEAL SOCIETY OF SUPERIOR CALIFORNIA, PRIVACY MANAGER BREACH",CA,3026.0,2014,Theft,Physical Device (Workstation/Laptop),No
,False,PRUITTHEALTH PHARMACY SERVICES,GA,841.0,2014,Theft,Physical Device (Workstation/Laptop),No
,False,KMART CORPORATION,IL,16446.0,2014,Theft,Electronic Medical Record (EMR),No
,False,WA STATE DEPARTMENT OF SOCIAL & HEALTH SERVICES,WA,3104.0,2014,Unauthorized Access/Disclosure,Paper Records,No
,False,"LEWIS J. SIMS, DPM, PC DBA SIMS AND ASSOCIATES PODIATRY",NY,6475.0,2014,Theft,Physical Device (Workstation/Laptop),No
,False,UNIVERSITY OF MIAMI,FL,13074.0,2014,Loss,Paper Records,No
,False,"SUPPORTIVE CONCEPTS FOR FAMILIES, INC.",PA,593.0,2014,Unauthorized Access/Disclosure,Network Server,No
,False,HEALTH CARE SOLUTIONS AT HOME INC.,OH,1139.0,2014,Theft,Other (Cloud/Portable Media),No
,False,"UC DAVIS MEDICAL CENTER, PRIVACY MANAGER BREACH",CA,2269.0,2014,Hacking/IT Incident,Email,No
,False,ST. VINCENT HOSPITAL AND HEALTHCARE INC,IN,1142.0,2014,Theft,Physical Device (Workstation/Laptop),No
,False,"STAYWELL HEALTH MANAGEMENT, LLC",MN,4786.0,2014,Unauthorized Access/Disclosure,Network Server,Yes
,False,INSPIRA HEALTH NETWORK INC.,NJ,1411.0,2014,Theft,Physical Device (Workstation/Laptop),No
,False,"STAYWELL HEALTH MANAGEMENT, LLC",MN,1511.0,2014,Unauthorized Access/Disclosure,Network Server,Yes
,False,"PALO VERDE HOSPITAL, PRIVACY MANAGER BREACH",CA,1100.0,2014,Unauthorized Access/Disclosure,Other (Cloud/Portable Media),No
,False,"CARE ADVANTAGE, INC.",VA,3458.0,2014,Theft,Physical Device (Workstation/Laptop),No
,False,HEALTHSOURCE OF OHIO INC.,OH,8845.0,2014,Unauthorized Access/Disclosure,Other (Cloud/Portable Media),Yes
,False,"THE KROGER CO., FOR ITSELF AND ITS AFFILIATES AND SUBSIDIARIES",OH,504.0,2014,Other/Unknown,Electronic Medical Record (EMR),No
,False,"CORNERSTONE HEALTH CARE, PA",NC,548.0,2014,Theft,Physical Device (Workstation/Laptop),No
,False,JOSEPH MICHAEL BENSON M.D,TX,7500.0,2014,Theft,Physical Device (Workstation/Laptop),No
,False,DATA MEDIA,GA,600.0,2014,Other/Unknown,Other (Cloud/Portable Media),Yes
,False,EUREKA INTERNAL MEDICINE,CA,3534.0,2014,Improper Disposal,Paper Records,No
,False,BANNER HEALTH,AZ,55207.0,2014,Other/Unknown,Other (Cloud/Portable Media),No
