ccn,cbsa,report_year,beds,fte_employees,total_discharges,total_days,inpatient_revenue,outpatient_revenue,total_patient_revenue,net_patient_revenue,total_operating_expense,net_income,total_costs,total_salaries,overhead_costs,depreciation_cost,contract_labor,cost_to_charge_ratio,charity_care_cost,bad_debt_expense,cost_of_uncompensated_care,total_unreimbursed_and_uncompensated_care,cash_on_hand_and_in_banks,accounts_receivable,total_current_assets,total_current_liabilities,total_long_term_liabilities,total_liabilities,total_fund_balances,total_assets,medicaid_net_revenue
200037,99920.0,2015,48.0,555.92,2127.0,8650.0,44342234.0,117712314.0,162054548.0,74184850.0,78813045.0,-2080227.0,63011857.0,38635704.0,40177341.0,3593749.0,428341.0,0.466685,2332737.0,2956881.0,3686777.0,6850519.0,1414900.0,19973519.0,16215772.0,11134304.0,20132555.0,31266859.0,19638905.0,50905764.0,5835292.0
200037,99920.0,2016,48.0,637.67,1988.0,7581.0,45282889.0,119366113.0,164649002.0,72502640.0,81042763.0,-5880950.0,59475116.0,36923732.0,44132321.0,3602426.0,135263.0,0.436812,1164339.0,503546.0,1347716.0,2366871.0,13278.0,7901603.0,12134787.0,9345704.0,21034344.0,30380048.0,15642182.0,46022230.0,5312956.0
200037,99920.0,2017,48.0,612.42,1656.0,6851.0,41782013.0,124933093.0,166715106.0,73391701.0,81194828.0,-3754733.0,62007824.0,36122731.0,45072097.0,3747996.0,511103.0,0.423024,1557558.0,914729.0,1911334.0,3061375.0,1623926.0,8070663.0,14459924.0,9763772.0,18041342.0,27805114.0,17863141.0,45668255.0,4996246.0
200037,99920.0,2018,48.0,600.53,1999.0,7272.0,45123798.0,137352444.0,182476242.0,77665081.0,86486488.0,-5712644.0,70588699.0,36166754.0,50319734.0,3319507.0,1030932.0,0.436051,1527484.0,486741.0,1697844.0,1920037.0,4384042.0,7623618.0,19084309.0,10493961.0,19248901.0,29742862.0,20855453.0,50598315.0,8823284.0
200037,99920.0,2019,48.0,627.91,460.0,1701.0,11706820.0,34219654.0,45926474.0,19270655.0,22543769.0,-2613984.0,17419409.0,9295199.0,13248570.0,894181.0,137946.0,0.42824,452396.0,1242392.0,977780.0,1219040.0,4044179.0,7294551.0,18636783.0,13481548.0,21800019.0,35281567.0,18067178.0,53348745.0,1315945.0
200037,99920.0,2019,48.0,745.13,1907.0,5129.0,32131376.0,106131242.0,138262618.0,68591243.0,70291577.0,16404779.0,52405984.0,29295568.0,40996009.0,2713357.0,144959.0,0.434173,107480.0,1490449.0,729884.0,2014980.0,-13690.0,7694974.0,19209626.0,10721145.0,23014497.0,33735642.0,26403855.0,60139497.0,4140976.0
200037,99920.0,2020,48.0,445.61,1476.0,6062.0,39899539.0,140074335.0,179973874.0,77956753.0,94494156.0,-11688549.0,79518812.0,41078183.0,53415973.0,7844268.0,2556.0,0.486698,596142.0,5705859.0,3327297.0,7126731.0,15910.0,9951339.0,23284735.0,12786466.0,16020561.0,28807027.0,32889667.0,61696694.0,5574906.0
200037,99920.0,2021,48.0,497.0,1564.0,6715.0,45676137.0,171898450.0,217574587.0,93978977.0,100747332.0,3569601.0,86434838.0,41910053.0,58837279.0,8163607.0,949377.0,0.427271,419185.0,5098473.0,2576795.0,8671411.0,66171.0,14245424.0,26094743.0,12189039.0,14758313.0,26947352.0,37252203.0,64199555.0,6579657.0
200037,99920.0,2022,41.0,495.0,1556.0,8453.0,57867516.0,190318043.0,248185559.0,103370236.0,121274113.0,445057.0,103217202.0,46378724.0,74895389.0,5684566.0,8754698.0,0.445438,1053388.0,5518508.0,3485297.0,9705199.0,19843.0,15377363.0,27396273.0,12609522.0,12652862.0,25262384.0,37014494.0,62276878.0,7360887.0
200037,99920.0,2023,41.0,606.03,1771.0,7906.0,55731405.0,232957762.0,288689167.0,115769309.0,129147007.0,2976480.0,114738611.0,53099506.0,76047501.0,5227912.0,5131854.0,0.427175,1205559.0,7849557.0,4537609.0,11673279.0,4988.0,19951426.0,31836418.0,14844907.0,7484149.0,22329056.0,40477110.0,62806166.0,8203358.0
200039,38860.0,2014,172.0,2764.0,10936.0,55122.0,300037812.0,543005399.0,843043211.0,377748273.0,429788802.0,-26887430.0,311794807.0,178490591.0,250538783.0,28589549.0,5782576.0,0.42622,5704248.0,19358892.0,13812855.0,28840297.0,25097602.0,90166542.0,141680839.0,73104874.0,334873936.0,407978810.0,236134986.0,644113796.0,28359111.0
200039,99920.0,2015,172.0,2857.0,11121.0,53978.0,328707792.0,581415491.0,910123283.0,421904417.0,449871283.0,-18112147.0,325964565.0,187527611.0,261500290.0,28280469.0,5762034.0,0.414695,5264129.0,24038454.0,15085585.0,29132250.0,11992428.0,85648180.0,144618246.0,65337389.0,346432198.0,411769587.0,217343152.0,629112739.0,29263930.0
200039,38860.0,2016,172.0,2759.53,11049.0,50888.0,343283464.0,613472547.0,956756011.0,417512026.0,465577642.0,-329629.0,333821737.0,196837294.0,267808839.0,28048377.0,5730157.0,0.403506,5046464.0,22718873.0,14074639.0,28209808.0,20598281.0,80238298.0,132676484.0,56354329.0,326721271.0,383075600.0,218434490.0,601510090.0,28794348.0
200039,38860.0,2017,172.0,2756.09,11413.0,52176.0,358342431.0,664649977.0,1022992408.0,441711158.0,470104669.0,14185746.0,339166645.0,203261324.0,266580795.0,21392445.0,5983217.0,0.380996,3449913.0,28087391.0,14083289.0,26427337.0,19829992.0,75012710.0,129569879.0,39922631.0,323173953.0,363096584.0,233352454.0,596449038.0,31507523.0
200039,38860.0,2018,172.0,2831.85,11033.0,53676.0,387311367.0,731603267.0,1118914634.0,470457632.0,500191398.0,1738081.0,358138921.0,211623929.0,288567469.0,20433105.0,3898563.0,0.360861,4673338.0,30389417.0,15616518.0,28853789.0,22256470.0,75004088.0,139467003.0,51516051.0,324125164.0,375641215.0,235154177.0,610795392.0,36708225.0
200039,38860.0,2019,182.0,2906.45,10377.0,52120.0,384769874.0,744618448.0,1129388322.0,451127496.0,538333326.0,-24124080.0,380087388.0,224410993.0,313922333.0,21099429.0,7663200.0,0.374465,1098377.0,20430906.0,8706498.0,27054877.0,21257985.0,66095192.0,132626412.0,109690937.0,331428312.0,441119249.0,251258674.0,692377923.0,37764295.0
200039,38860.0,2020,186.0,3109.97,9942.0,56590.0,427167296.0,841033434.0,1268200730.0,497810585.0,585138839.0,23172834.0,413042686.0,242356283.0,342782556.0,22386653.0,6029367.0,0.360479,804821.0,20618235.0,8220129.0,29467172.0,18987766.0,81320841.0,140603209.0,92266611.0,314749418.0,407016029.0,287764145.0,694780174.0,44493280.0
200039,99920.0,2021,186.0,3060.03,9854.0,61166.0,446962054.0,903041239.0,1350003293.0,518584376.0,633824877.0,-13033879.0,445044511.0,256633655.0,377191222.0,22960858.0,29334137.0,0.361544,339854.0,19320429.0,7305177.0,39736013.0,17826773.0,82404842.0,147629859.0,68625664.0,326061652.0,394687316.0,262515986.0,657203302.0,46023128.0
200039,99920.0,2022,186.0,3125.91,8863.0,57868.0,460245050.0,976151866.0,1436396916.0,559762533.0,659375696.0,-12615994.0,475291567.0,271108134.0,386100378.0,23642553.0,15931751.0,0.363306,241954.0,20156023.0,7551557.0,42696576.0,17011435.0,84545438.0,152792591.0,85103955.0,304890256.0,389994211.0,263382146.0,653376357.0,50779597.0
200039,99920.0,2023,186.0,3266.63,8706.0,53782.0,470415336.0,1043960971.0,1514376307.0,590682231.0,686056024.0,-13182159.0,492921639.0,297793714.0,386499719.0,23578872.0,6183406.0,0.35507,424743.0,21706682.0,8125472.0,44111138.0,16428826.0,92194531.0,168623463.0,99020176.0,293184477.0,392204653.0,278225056.0,670429709.0,52725336.0
200040,38860.0,2014,49.0,564.16,511.0,1647.0,10721696.0,34774430.0,45496126.0,18152321.0,20195388.0,-335484.0,15895031.0,9697312.0,10498076.0,868735.0,86985.0,0.431706,126885.0,1830480.0,909223.0,1920727.0,3178821.0,10448011.0,16899839.0,11480117.0,20731412.0,32211529.0,54497288.0,86708817.0,1420730.0
200041,99920.0,2014,46.0,415.11,1252.0,5340.0,24570364.0,102574539.0,127144903.0,67837557.0,71201482.0,382180.0,55222229.0,30318217.0,40883265.0,2513965.0,1469876.0,0.546663,821140.0,4418685.0,3170747.0,3170747.0,276979.0,11158869.0,12538052.0,16972826.0,13308359.0,30281185.0,23085835.0,53367020.0,6892261.0
200041,99920.0,2015,46.0,419.61,1241.0,5406.0,28403395.0,111833332.0,140236727.0,70579395.0,74186679.0,-397631.0,58013973.0,31249400.0,42937279.0,2650561.0,1531127.0,0.511873,668539.0,4745582.0,3043617.0,4006275.0,-2064986.0,12327055.0,10385465.0,9600984.0,17315182.0,26916166.0,21180424.0,48096590.0,6830368.0
200041,99920.0,2016,46.0,439.28,1227.0,5106.0,27466957.0,123742351.0,151209308.0,74898546.0,77356011.0,1471941.0,64307041.0,32336464.0,45019547.0,2368712.0,1763208.0,0.530577,668752.0,6193821.0,3875920.0,7895038.0,-3864709.0,14609862.0,13888745.0,9053739.0,14959455.0,24013194.0,13369235.0,37382429.0,3838150.0
200041,99920.0,2018,33.0,393.95,1305.0,4940.0,22579540.0,88958670.0,111538210.0,71608274.0,78312569.0,-2998659.0,56774088.0,29068300.0,49244269.0,2137616.0,1060636.0,0.50901,1162114.0,4813621.0,3564187.0,7378542.0,-4674987.0,14324480.0,11041733.0,9245006.0,14712410.0,23957416.0,9884355.0,33841771.0,3947167.0
200041,99920.0,2019,33.0,397.99,1261.0,5077.0,26716872.0,109177272.0,135894144.0,63695324.0,75111562.0,-5364115.0,59322583.0,28765905.0,46345657.0,1985256.0,295342.0,0.52029,415009.0,4788388.0,2842984.0,6829340.0,-10428307.0,13914020.0,7117518.0,9914178.0,14528113.0,24442291.0,4503473.0,28945764.0,3947167.0
200041,99920.0,2020,33.0,351.99,1021.0,5019.0,24918773.0,108191143.0,133109916.0,57161159.0,76748638.0,8335246.0,60616604.0,28597265.0,48150357.0,1933242.0,1045722.0,0.532539,155220.0,3848480.0,2129610.0,8504608.0,-6610501.0,13178444.0,13081026.0,13664605.0,19733910.0,33398515.0,1819238.0,35217753.0,4743775.0
200041,99920.0,2021,33.0,337.69,963.0,5054.0,25272918.0,127080773.0,152353691.0,67974056.0,78803493.0,2359037.0,59733638.0,28669987.0,50133506.0,1871431.0,372280.0,0.454631,87014.0,3711878.0,1741457.0,6556461.0,-8019338.0,14392697.0,12852485.0,16484321.0,16081518.0,32565839.0,4827678.0,37393517.0,7572033.0
200041,99920.0,2022,33.0,320.38,817.0,5803.0,28140113.0,127611949.0,155752062.0,63335625.0,84113369.0,-8273651.0,67775436.0,28169346.0,55944023.0,2093678.0,6657782.0,0.502017,792665.0,3205054.0,2362066.0,2362066.0,-3864709.0,11660081.0,13789640.0,9053740.0,14959456.0,24013196.0,13369234.0,37382430.0,
200041,99920.0,2023,33.0,345.5,1050.0,6571.0,39759584.0,143743052.0,183502636.0,69337238.0,84770490.0,-2603515.0,67430032.0,30604373.0,54166117.0,3372870.0,4531234.0,0.426053,38892.0,3149452.0,1369110.0,1369110.0,-22020030.0,15763954.0,-464041.0,14085623.0,15732643.0,29818266.0,-6285675.0,23532591.0,
200050,99920.0,2014,48.0,512.65,2101.0,8170.0,40035677.0,120297647.0,160333324.0,71062537.0,81010566.0,-6719638.0,60855227.0,39121056.0,41889510.0,3381047.0,962086.0,0.454648,1489246.0,5039697.0,3742722.0,6573384.0,934010.0,9974102.0,15451735.0,13664082.0,12603785.0,26267867.0,38456862.0,64724729.0,4547066.0
200050,99920.0,2015,48.0,468.0,2253.0,8279.0,45130948.0,123420899.0,168551847.0,77730893.0,85072673.0,-4762646.0,72489519.0,39719245.0,45353425.0,3158109.0,707485.0,0.50782,1425615.0,7721911.0,5287491.0,9227965.0,1982091.0,17881084.0,20417320.0,27914992.0,3976570.0,31891562.0,35054789.0,66946351.0,4721340.0
200050,99920.0,2016,48.0,557.53,627.0,2491.0,13183540.0,30279866.0,43463406.0,19101515.0,22935737.0,-3901920.0,18626520.0,10648440.0,12287304.0,853515.0,335434.0,0.495316,412442.0,1713747.0,1248993.0,1966072.0,3048744.0,17873999.0,21779671.0,21517603.0,14072719.0,35590322.0,35921731.0,71512053.0,1071848.0
200050,99920.0,2017,48.0,557.53,2274.0,8820.0,46544266.0,131120846.0,177665112.0,80508574.0,89330863.0,-4888010.0,76135721.0,42160699.0,47170171.0,3235737.0,1237456.0,0.510637,1362406.0,8436801.0,5611196.0,8666984.0,-12315018.0,21829800.0,9313055.0,14937248.0,13412538.0,28349786.0,16784623.0,45134409.0,4240394.0
200050,99920.0,2018,48.0,488.0,1884.0,8024.0,42858912.0,137627856.0,180486768.0,80534137.0,86726458.0,-4863430.0,66426838.0,35153737.0,51572728.0,3072870.0,477468.0,0.448012,515428.0,10967319.0,5399035.0,7560013.0,-23012564.0,23457560.0,2830686.0,12233199.0,13258861.0,25492060.0,12312782.0,37804842.0,4240394.0
200050,99920.0,2019,48.0,474.05,1631.0,10010.0,49424165.0,144899632.0,194323797.0,83475969.0,82879447.0,1937903.0,70472606.0,34788024.0,48091423.0,2798305.0,245576.0,0.430045,511019.0,8404292.0,4092907.0,7655051.0,-23532213.0,26078397.0,4475977.0,11841274.0,12943943.0,24785217.0,14502234.0,39287451.0,5073465.0
200050,99920.0,2020,45.0,444.8,1716.0,8466.0,42143507.0,146288688.0,188432195.0,67786485.0,87759446.0,-5469339.0,77040887.0,35953126.0,51808515.0,2476143.0,35693.0,0.472071,256427.0,11882572.0,5827907.0,10218423.0,-11759302.0,19490734.0,5445679.0,20406323.0,21282513.0,41688836.0,9453618.0,51142454.0,5079559.0
200050,99920.0,2021,45.0,453.73,1385.0,8836.0,49579371.0,173021508.0,222600879.0,83559939.0,92834009.0,-943447.0,87889253.0,36994333.0,55839676.0,2261903.0,,0.449679,255259.0,11315213.0,5310746.0,9252063.0,-20865816.0,29830866.0,13259705.0,27106662.0,13698422.0,40805084.0,12036598.0,52841682.0,5079559.0
200050,99920.0,2022,45.0,408.92,1815.0,9388.0,55954089.0,219434336.0,275388425.0,97981748.0,103414696.0,-753355.0,93625139.0,34763111.0,68650606.0,2562214.0,12113861.0,0.390477,254223.0,5310366.0,2317659.0,3456400.0,-16413984.0,23952199.0,7020118.0,23250883.0,13129459.0,36380342.0,12225359.0,48605701.0,14995226.0
200050,99920.0,2023,45.0,404.71,1511.0,9316.0,69967519.0,246023812.0,315991331.0,107745032.0,111429852.0,4850614.0,99525410.0,36283594.0,75146255.0,3124171.0,12113861.0,0.361889,173017.0,7527896.0,2894337.0,9464508.0,-14297399.0,29050394.0,15832388.0,23372044.0,17104595.0,40476639.0,22090211.0,62566850.0,9631695.0
200052,99920.0,2014,43.0,254.6,904.0,3468.0,21624532.0,53347274.0,74971806.0,43445267.0,45105184.0,382088.0,36700340.0,24681978.0,20423207.0,2634757.0,174143.0,0.557128,863481.0,1172511.0,1443080.0,1443080.0,8034453.0,8491418.0,19175008.0,9233260.0,8165869.0,17399129.0,25414751.0,42813880.0,4867268.0
200052,99920.0,2015,43.0,257.67,1045.0,5250.0,25781065.0,51797262.0,77578327.0,46436342.0,48310617.0,1246010.0,37837974.0,25079063.0,21660028.0,2457524.0,271114.0,0.555295,1036964.0,1199709.0,1640944.0,1640944.0,6933713.0,9214046.0,20179275.0,11587324.0,8310713.0,19898037.0,26649110.0,46547147.0,5040279.0
200052,99920.0,2016,43.0,269.16,1124.0,5087.0,24249320.0,42323542.0,66572862.0,47070960.0,49286788.0,266399.0,39727890.0,26160314.0,23126474.0,2633774.0,206512.0,0.584467,251321.0,3850949.0,2444632.0,2845101.0,8463653.0,7685442.0,19350312.0,9130777.0,8808686.0,17939463.0,27178008.0,45117471.0,3891345.0
200052,99920.0,2017,43.0,267.91,1295.0,7130.0,27667721.0,58433735.0,86101456.0,56415186.0,51504388.0,8249633.0,41596665.0,28073609.0,23430778.0,2444088.0,172031.0,0.561492,268750.0,1675097.0,1149524.0,1149524.0,13843501.0,10371438.0,23832778.0,5843877.0,8376139.0,14220016.0,35454880.0,49674896.0,3391345.0
200052,99920.0,2018,43.0,272.85,1060.0,6215.0,29501541.0,57327024.0,86828565.0,50125396.0,54675132.0,576595.0,42976871.0,28806242.0,25868890.0,2470832.0,32584.0,0.571473,283441.0,1762565.0,1247769.0,1247769.0,16684867.0,11186454.0,27109510.0,6226916.0,8125307.0,14352223.0,36156189.0,50508412.0,4247270.0
200052,99920.0,2019,43.0,290.48,1027.0,6852.0,31378235.0,60869478.0,92247713.0,52396335.0,58503068.0,570275.0,44268909.0,31472362.0,27030706.0,2207615.0,29996.0,0.554283,34962.0,1105716.0,591559.0,1854218.0,16721315.0,11497591.0,27245894.0,6449540.0,7956857.0,14406397.0,36855120.0,51261517.0,2706572.0
200052,99920.0,2020,40.0,288.44,1037.0,6678.0,31444209.0,62442197.0,93886406.0,55212468.0,62132597.0,1896058.0,46801098.0,34653028.0,27479569.0,2230531.0,,0.575115,42581.0,1444780.0,814394.0,814394.0,33932751.0,10397922.0,44169049.0,25565438.0,15726310.0,41291748.0,38836042.0,80127790.0,
200052,99920.0,2021,40.0,286.09,882.0,6388.0,29628651.0,64603923.0,94232574.0,55648220.0,68565667.0,3012522.0,51402406.0,37580678.0,30984989.0,2500817.0,,0.623968,,632047.0,311119.0,311119.0,17025642.0,15234659.0,34368832.0,17531682.0,18079076.0,35610758.0,42043528.0,77654286.0,5288558.0
200052,99920.0,2022,40.0,265.77,1129.0,8005.0,37070827.0,70233420.0,107304247.0,59200451.0,73674749.0,4742534.0,57928257.0,38646178.0,35028571.0,2915634.0,372358.0,0.613869,53541.0,1891750.0,1103196.0,2766103.0,10947962.0,16635108.0,59666700.0,10627957.0,55845697.0,66473654.0,46820504.0,113294158.0,7907457.0
200052,99920.0,2023,40.0,252.87,832.0,6716.0,36622555.0,70644976.0,107267531.0,58228389.0,70981960.0,-12174445.0,58772618.0,31782529.0,39199431.0,3578047.0,3520983.0,0.612601,1331.0,1199564.0,523445.0,523445.0,5478563.0,16216833.0,20469102.0,10012532.0,52986220.0,62998752.0,42860112.0,105858864.0,6289104.0
200063,99920.0,2014,81.0,784.37,3605.0,18620.0,80972387.0,134226852.0,215199239.0,112675971.0,126426637.0,4666298.0,109084317.0,58606048.0,67820589.0,5486997.0,100938.0,0.601652,3291811.0,,3144512.0,8995719.0,2409419.0,20139455.0,49969418.0,17008094.0,53082572.0,70090666.0,59953267.0,130043933.0,10171301.0
200063,99920.0,2015,81.0,805.96,3619.0,18783.0,87830706.0,139636573.0,227467279.0,111966206.0,126951734.0,-3536304.0,100648440.0,59275669.0,67676065.0,5197533.0,1004013.0,0.504384,1891316.0,8819910.0,6241223.0,10332815.0,2261764.0,16280591.0,41546001.0,21817510.0,47253113.0,69070623.0,54845928.0,123916551.0,9642972.0
200063,99920.0,2016,81.0,826.96,3090.0,18095.0,88124109.0,150616315.0,238740424.0,114568768.0,131953750.0,-7354450.0,104956158.0,61419139.0,70534611.0,5718010.0,1047704.0,0.505686,964920.0,7911323.0,4853898.0,8889238.0,1533314.0,18403934.0,35797492.0,48270800.0,27627927.0,75898727.0,44479184.0,120377911.0,7593298.0
200063,99920.0,2017,81.0,817.77,3287.0,15774.0,95423361.0,165070381.0,260493742.0,260493742.0,139632655.0,120861087.0,113758869.0,62196616.0,77436039.0,9381322.0,1601808.0,0.49851,2374221.0,11488517.0,8010612.0,13302890.0,,,,,,,,,7102283.0
200063,99920.0,2018,81.0,802.47,3880.0,17256.0,102632703.0,204152635.0,306785338.0,141621201.0,147621768.0,2649838.0,125622980.0,63839386.0,83782382.0,9955037.0,1479605.0,0.470143,2434894.0,11303362.0,7684309.0,11398074.0,8565455.0,44419984.0,44500713.0,34353728.0,30457547.0,64811275.0,55846973.0,120658248.0,8981891.0
200063,99920.0,2019,81.0,226.1,854.0,4058.0,28507334.0,57478332.0,85985666.0,37155998.0,38565923.0,1540678.0,32905357.0,16862967.0,21702956.0,2498235.0,,0.433581,472356.0,2895412.0,1717506.0,2232060.0,13380354.0,45155021.0,48766183.0,48197382.0,29337750.0,77535132.0,47525887.0,125061019.0,1855765.0
200063,99920.0,2019,81.0,814.12,2304.0,12644.0,86707989.0,183123647.0,269831636.0,114348188.0,120411871.0,22261419.0,93449855.0,53373554.0,67038317.0,6051443.0,910571.0,0.392919,771927.0,7641152.0,3755424.0,5645256.0,351958.0,46876098.0,47236700.0,23400094.0,23961172.0,47361266.0,74376623.0,121737889.0,7787693.0
200063,99920.0,2020,81.0,817.4,2473.0,16748.0,109804912.0,223275915.0,333080827.0,140769243.0,165215862.0,-9415417.0,130576028.0,72551917.0,92663945.0,6458545.0,1750916.0,0.443354,1910987.0,8004117.0,5419513.0,11721537.0,468528.0,45729733.0,49844284.0,24744992.0,19547502.0,44292494.0,90079841.0,134372335.0,9385825.0
200063,99920.0,2021,81.0,801.69,2539.0,18173.0,116769657.0,264652034.0,381421691.0,159384916.0,176266255.0,5011069.0,130197791.0,74768957.0,101497298.0,6017708.0,4232051.0,0.381931,713329.0,8195360.0,3829094.0,8460798.0,863747.0,51189379.0,43222425.0,28478757.0,15442487.0,43921244.0,95008204.0,138929448.0,10698272.0
200063,99920.0,2022,81.0,773.0,2492.0,18729.0,125938030.0,282392160.0,408330190.0,171625226.0,208798030.0,-3276161.0,156214200.0,77835683.0,130962347.0,6100356.0,25188728.0,0.429957,2349297.0,9168053.0,6259914.0,17229770.0,369372.0,55500079.0,49320473.0,27628501.0,11860955.0,39489456.0,106594549.0,146084005.0,10581572.0
200063,99920.0,2023,81.0,804.35,2517.0,18210.0,128668935.0,329158075.0,457827010.0,182219768.0,215907999.0,-4768217.0,166000880.0,83551739.0,132356260.0,6302294.0,20339558.0,0.410872,2359012.0,9150216.0,6095069.0,31626330.0,895141.0,61214972.0,45972725.0,26198073.0,4928187.0,31126260.0,100046447.0,131172707.0,17561647.0
201300,99920.0,2014,25.0,223.4,480.0,3851.0,4140560.0,52903074.0,57043634.0,36738199.0,37049052.0,858147.0,28957728.0,16345350.0,20703702.0,986529.0,,0.614828,536780.0,1325850.0,1275480.0,1275480.0,5336940.0,4807100.0,11487536.0,9698289.0,4562042.0,14260331.0,26805041.0,41065372.0,3476887.0
201300,99920.0,2015,25.0,232.3,441.0,3942.0,10967082.0,47827827.0,58794909.0,36990497.0,38324114.0,430461.0,30027151.0,17284486.0,21054630.0,994633.0,,0.62446,392408.0,1857871.0,1491661.0,1491661.0,2634934.0,7258301.0,9560762.0,7502692.0,4595254.0,12097946.0,27288997.0,39386943.0,4405843.0
201300,99920.0,2016,25.0,237.09,452.0,4030.0,9990028.0,53422424.0,63412452.0,38071839.0,39649263.0,2344782.0,32449372.0,17256614.0,22392649.0,1066488.0,,0.637817,580469.0,1605767.0,1530257.0,1530257.0,-244361.0,5976018.0,5847457.0,5422917.0,4558129.0,9981046.0,6986031.0,16967077.0,4137623.0
201300,99920.0,2018,25.0,230.93,446.0,3711.0,9384995.0,51566757.0,60951752.0,40885188.0,39331906.0,4810795.0,29931488.0,15969249.0,23362657.0,1012481.0,,0.607636,493121.0,2099746.0,1703860.0,1703860.0,3774271.0,6245698.0,11134186.0,5846863.0,4647408.0,10494271.0,11543236.0,22037507.0,4289734.0
201300,99920.0,2019,25.0,222.88,390.0,3163.0,7699376.0,51494510.0,59193886.0,36740962.0,37801305.0,1790754.0,32452482.0,15608397.0,22192908.0,880093.0,,0.666201,422593.0,1786390.0,1541053.0,1541053.0,6909278.0,10721240.0,14129852.0,4686108.0,6383895.0,11070003.0,13218923.0,24288926.0,4683796.0
201300,99920.0,2020,25.0,197.45,287.0,2554.0,5460618.0,44818297.0,50278915.0,31544099.0,37510978.0,2851309.0,32989450.0,14926805.0,22584173.0,830450.0,,0.773441,74684.0,2272040.0,1704018.0,1704018.0,13165940.0,9215771.0,24842158.0,6056799.0,13053001.0,19109800.0,14908191.0,34017991.0,5856551.0
201300,99920.0,2021,25.0,199.96,346.0,3645.0,7352108.0,56989683.0,64341791.0,40680468.0,39222641.0,5984936.0,33661020.0,15882678.0,23339963.0,723265.0,,0.61485,27653.0,765337.0,406581.0,406581.0,21888017.0,11045898.0,32704421.0,14725419.0,6393822.0,21119241.0,26077117.0,47196358.0,5680565.0
201300,99920.0,2022,25.0,186.31,360.0,2840.0,7592968.0,61113638.0,68706606.0,42960125.0,39678911.0,7500746.0,34067441.0,14911124.0,24767787.0,604976.0,,0.572486,29906.0,838152.0,448981.0,448981.0,30259851.0,12950211.0,38975563.0,12909913.0,10704301.0,23614214.0,34206427.0,57820641.0,7157666.0
201300,99920.0,2023,25.0,182.23,396.0,3148.0,9835677.0,65915555.0,75751232.0,41706448.0,42077721.0,1553636.0,37598877.0,15098138.0,26979583.0,804824.0,,0.563836,31925.0,1779663.0,1016955.0,1016955.0,32270271.0,11806824.0,46485468.0,15483277.0,25783676.0,41266953.0,37340150.0,78607103.0,6237881.0
201301,99920.0,2014,25.0,103.9,165.0,7015.0,4677512.0,14193996.0,18871508.0,14882641.0,16301053.0,-177770.0,14426242.0,8005105.0,8295948.0,592893.0,,0.904339,94462.0,353616.0,341313.0,1029911.0,365677.0,2463353.0,3697076.0,3434605.0,2659611.0,6094216.0,3197952.0,9292168.0,2235644.0
201301,99920.0,2015,25.0,102.38,168.0,6648.0,4653543.0,13454848.0,18108391.0,13807009.0,16614604.0,-1618250.0,14528073.0,8060296.0,8554308.0,526741.0,,0.944205,218222.0,719705.0,839309.0,1363103.0,237076.0,1992848.0,3649687.0,3305695.0,6896190.0,10201885.0,1206270.0,11408155.0,1563395.0
201301,99920.0,2016,25.0,105.64,165.0,7092.0,4782037.0,16115107.0,20897144.0,16378401.0,16755973.0,1238650.0,15329756.0,8061812.0,8694161.0,621792.0,,0.848276,1288242.0,713807.0,1851816.0,2205376.0,2446345.0,2585704.0,4954426.0,2572092.0,6773072.0,9345164.0,2091284.0,11436448.0,1773121.0
201301,99920.0,2018,25.0,112.71,106.0,6184.0,4047742.0,16170032.0,20217774.0,18135857.0,17802342.0,2126719.0,14925967.0,8617191.0,8544460.0,695763.0,,0.881144,246571.0,640691.0,777438.0,887296.0,2114563.0,2614244.0,5572661.0,1654267.0,6204543.0,7858810.0,4205110.0,12063920.0,1798534.0
201301,99920.0,2019,25.0,113.09,120.0,6116.0,3800696.0,18002049.0,21802745.0,18530011.0,17899520.0,1996634.0,17813581.0,9138682.0,8760838.0,672328.0,,0.98128,93877.0,740016.0,759515.0,2289849.0,3475605.0,2872100.0,7913384.0,2497707.0,5893749.0,8391456.0,5768551.0,14160007.0,1316315.0
201301,99920.0,2020,25.0,110.38,79.0,5773.0,3748215.0,17794730.0,21542945.0,17043139.0,18705900.0,833295.0,17797104.0,9256185.0,9449715.0,672670.0,,0.98092,21647.0,795373.0,737726.0,978195.0,8943988.0,2431122.0,16407075.0,6502580.0,9405538.0,15908118.0,6884616.0,22792734.0,2424098.0
201301,99920.0,2021,25.0,111.36,91.0,5911.0,4236422.0,21768187.0,26004609.0,20010100.0,20305979.0,4639399.0,19562473.0,9646980.0,10658999.0,694248.0,,0.90894,76119.0,795373.0,743066.0,1241946.0,9931105.0,4779004.0,16565442.0,5063448.0,6109353.0,11172801.0,13302938.0,24475739.0,2820058.0
201301,99920.0,2022,25.0,109.89,127.0,4617.0,4215595.0,23164676.0,27380271.0,20293323.0,21616511.0,739941.0,20115028.0,10274216.0,11342295.0,596341.0,,0.867501,6671.0,550055.0,453001.0,754575.0,9972136.0,3426379.0,15951271.0,5656405.0,7548663.0,13205068.0,19380861.0,32585929.0,3311685.0
