ccn,report_year,y_true,LogisticRegression_proba,LogisticRegression_pred,RandomForest_proba,RandomForest_pred,XGBoost_proba,XGBoost_pred,SV_proba,SVM_pred
100029,2021,0,0.17709,0,0.059805,0,0.051682,0,0.000496,0
100030,2021,0,0.410847,0,0.199894,0,0.264535,0,0.001277,0
100032,2021,0,0.281101,0,0.100315,0,0.012182,0,0.010926,0
100034,2021,0,0.751809,1,0.450316,0,0.084604,0,0.00016,0
100035,2021,0,0.444902,0,0.035558,0,0.022157,0,0.002942,0
100038,2021,0,0.91852,1,0.484025,0,0.209647,0,0.001062,0
100039,2021,0,0.064283,0,0.040836,0,0.044549,0,0.00395,0
100040,2021,0,0.581433,1,0.018463,0,0.069828,0,0.001434,0
100043,2021,0,0.352198,0,0.04763,0,0.028237,0,1.7e-05,0
100044,2021,0,0.615304,1,0.575037,1,0.38001,0,0.000668,0
100045,2021,0,0.279831,0,0.08617,0,0.019346,0,0.000471,0
100046,2021,0,0.34491,0,0.126448,0,0.040073,0,0.001543,0
100047,2021,0,0.255887,0,0.037611,0,0.009522,0,0.000641,0
100048,2021,0,0.131255,0,0.03663,0,0.035886,0,0.000123,0
100049,2021,0,0.350802,0,0.029112,0,0.035817,0,0.000245,0
100050,2021,0,0.294385,0,0.121816,0,0.018897,0,0.005476,0
100051,2021,0,0.526489,1,0.253265,0,0.102325,0,0.000378,0
100052,2021,0,0.223299,0,0.061332,0,0.016305,0,0.000687,0
100053,2021,0,0.532033,1,0.089339,0,0.01166,0,0.01114,0
100054,2021,0,0.029372,0,0.002079,0,0.000525,0,1.6e-05,0
100055,2021,0,0.39791,0,0.097327,0,0.022304,0,0.018499,0
100057,2021,0,0.266801,0,0.206425,0,0.039394,0,0.000317,0
100062,2021,0,0.311808,0,0.11548,0,0.035007,0,0.000176,0
100063,2021,0,0.082842,0,0.06003,0,0.00364,0,0.002619,0
100067,2021,0,0.301647,0,0.034946,0,0.012773,0,0.00071,0
100068,2021,0,0.258727,0,0.256508,0,0.073632,0,0.018208,0
100069,2021,0,0.349381,0,0.074168,0,0.02052,0,0.002423,0
100070,2021,0,0.059641,0,0.01204,0,0.004381,0,0.000707,0
100071,2021,0,0.41715,0,0.010767,0,0.01305,0,0.003989,0
100072,2021,0,0.143604,0,0.088168,0,0.005517,0,0.000359,0
100073,2021,0,0.307832,0,0.331283,0,0.153565,0,0.001275,0
100075,2021,0,0.276794,0,0.061661,0,0.085915,0,0.011922,0
100077,2021,0,0.413084,0,0.029817,0,0.004466,0,0.004954,0
100079,2021,0,0.028756,0,0.028871,0,0.010266,0,0.002927,0
100080,2021,0,0.183283,0,0.006378,0,0.004978,0,1.4e-05,0
100084,2021,0,0.418517,0,0.330496,0,0.172569,0,0.002907,0
100086,2021,0,0.230717,0,0.014757,0,0.007803,0,0.059113,1
100087,2021,0,0.467162,0,0.547559,1,0.140547,0,0.000297,0
100088,2021,0,0.70056,1,0.39363,0,0.299104,0,0.02258,0
100090,2021,0,0.474307,0,0.18928,0,0.075421,0,0.056113,1
100092,2021,0,0.264707,0,0.032216,0,0.008173,0,0.004411,0
100093,2021,0,0.599975,1,0.444495,0,0.117864,0,0.054149,1
100099,2021,0,0.001053,0,0.053584,0,0.009925,0,0.001844,0
100105,2021,0,0.734576,1,0.330078,0,0.418323,0,0.046227,1
100106,2021,0,0.085517,0,0.102143,0,0.012151,0,0.0004,0
100107,2021,0,0.138305,0,0.093912,0,0.002077,0,5.1e-05,0
100109,2021,0,0.337886,0,0.16424,0,0.085548,0,0.003546,0
100110,2021,0,0.293965,0,0.004508,0,0.003298,0,1e-05,0
100113,2021,0,0.578234,1,0.343093,0,0.148825,0,0.001792,0
100117,2021,0,0.604015,1,0.059041,0,0.016173,0,0.00288,0
100118,2021,0,0.249402,0,0.081929,0,0.00824,0,0.000413,0
100121,2021,0,0.372714,0,0.05412,0,0.015263,0,0.005754,0
100122,2021,0,0.350284,0,0.003911,0,0.001317,0,3.6e-05,0
100124,2021,0,0.50155,1,0.002337,0,0.003379,0,0.004912,0
100125,2021,0,0.268382,0,0.070142,0,0.053293,0,0.000961,0
100126,2021,0,0.300256,0,0.059974,0,0.016711,0,0.004182,0
100127,2021,0,0.659107,1,0.113481,0,0.037445,0,0.087309,1
100128,2021,0,0.721337,1,0.362914,0,0.022577,0,0.005241,0
100130,2021,0,0.499105,0,0.112447,0,0.034849,0,0.000332,0
100131,2021,0,0.149106,0,0.003716,0,0.002913,0,1e-05,0
100132,2021,0,0.421381,0,0.046444,0,0.005767,0,0.000846,0
100134,2021,0,0.37958,0,0.422873,0,0.598452,1,0.012552,0
100135,2021,1,0.854358,1,0.788671,1,0.878377,1,0.212407,1
100137,2021,0,0.485792,0,0.099827,0,0.030597,0,0.003203,0
100140,2021,0,0.087251,0,0.037771,0,0.003221,0,0.000856,0
100142,2021,0,0.687314,1,0.545991,1,0.359188,0,0.042203,1
100150,2021,0,0.523726,1,0.003445,0,0.006089,0,0.00083,0
100151,2021,0,0.146491,0,0.05167,0,0.002772,0,0.000959,0
100154,2021,0,0.329495,0,0.064463,0,0.013486,0,0.001012,0
100156,2021,0,0.312755,0,0.003657,0,0.002447,0,0.000258,0
100157,2021,0,0.603955,1,0.37955,0,0.2621,0,0.001751,0
100161,2021,0,0.238519,0,0.017367,0,0.003731,0,0.000184,0
100166,2021,0,0.443098,0,0.013851,0,0.003458,0,0.000215,0
100167,2021,0,0.627653,1,0.004702,0,0.001576,0,0.000142,0
100168,2021,0,0.601438,1,0.131208,0,0.027285,0,0.029435,0
100173,2021,0,0.608784,1,0.515224,1,0.318408,0,0.064755,1
100175,2021,0,0.28634,0,0.212644,0,0.016993,0,0.000141,0
100176,2021,0,0.346022,0,0.05933,0,0.034887,0,8.9e-05,0
100177,2021,0,0.443788,0,0.128714,0,0.056603,0,6.3e-05,0
100179,2021,0,0.067685,0,0.005677,0,0.002921,0,7e-06,0
100180,2021,0,0.390955,0,0.016833,0,0.008957,0,0.000712,0
100181,2021,0,0.056121,0,0.127144,0,0.07918,0,0.000948,0
100183,2021,0,0.048405,0,0.073205,0,0.008762,0,0.002196,0
100187,2021,0,0.435149,0,0.066217,0,0.102434,0,0.000953,0
100189,2021,0,0.493496,0,0.004667,0,0.004226,0,0.000191,0
100191,2021,0,0.561884,1,0.028461,0,0.016253,0,0.001035,0
100200,2021,0,0.479404,0,0.026228,0,0.006227,0,0.017655,0
100204,2021,0,0.244142,0,0.003173,0,0.002085,0,1.9e-05,0
100206,2021,0,0.093995,0,0.035552,0,0.019783,0,0.000352,0
100209,2021,0,0.122212,0,0.010873,0,0.001498,0,2e-06,0
100211,2021,0,0.054995,0,0.129393,0,0.008353,0,8e-06,0
100212,2021,0,0.117067,0,0.026239,0,0.004637,0,0.000861,0
100213,2021,0,0.145776,0,0.0073,0,0.002643,0,0.000915,0
100217,2021,0,0.316422,0,0.03093,0,0.015092,0,0.000806,0
100220,2021,0,0.386234,0,0.081445,0,0.020319,0,0.000603,0
100223,2021,0,0.141229,0,0.002189,0,0.000716,0,3e-06,0
100224,2021,0,0.530135,1,0.006916,0,0.002259,0,0.003385,0
100226,2021,0,0.22095,0,0.002952,0,0.004106,0,0.002888,0
100228,2021,0,0.027757,0,0.014224,0,0.001292,0,0.0,0
100230,2021,0,0.50036,1,0.103417,0,0.056807,0,0.000281,0
100231,2021,0,0.279167,0,0.003651,0,0.005186,0,0.000972,0
100232,2021,0,0.358735,0,0.014757,0,0.005209,0,0.000607,0
100236,2021,0,0.280717,0,0.00621,0,0.003312,0,9.9e-05,0
100238,2021,0,0.124721,0,0.014553,0,0.000748,0,0.00049,0
100242,2021,0,0.233024,0,0.003104,0,0.003916,0,0.000737,0
100243,2021,0,0.365013,0,0.00644,0,0.00404,0,7e-06,0
100244,2021,0,0.495349,0,0.059025,0,0.014044,0,0.000539,0
100246,2021,0,0.240818,0,0.008111,0,0.003892,0,1.8e-05,0
100248,2021,0,0.12888,0,0.011961,0,0.003154,0,0.000135,0
100249,2021,0,0.280105,0,0.02217,0,0.006743,0,0.000122,0
100252,2021,0,0.045983,0,0.00506,0,0.001576,0,4e-06,0
100253,2021,0,0.404745,0,0.140826,0,0.026535,0,0.002425,0
100254,2021,0,0.264501,0,0.007165,0,0.004435,0,0.000763,0
100256,2021,0,0.138694,0,0.009324,0,0.002376,0,3e-06,0
100258,2021,0,0.086629,0,0.020776,0,0.001512,0,5.7e-05,0
100259,2021,0,0.150222,0,0.02283,0,0.011245,0,1.9e-05,0
100260,2021,0,0.613915,1,0.010229,0,0.002553,0,0.000287,0
100264,2021,0,0.226986,0,0.007553,0,0.001743,0,1e-05,0
100265,2021,0,0.397721,0,0.047168,0,0.016483,0,0.044278,1
100266,2021,0,0.093696,0,0.019333,0,0.00892,0,0.00048,0
100267,2021,0,0.115272,0,0.002485,0,0.005055,0,1.3e-05,0
100268,2021,0,0.370124,0,0.011767,0,0.012441,0,0.000105,0
100269,2021,0,0.544328,1,0.015323,0,0.006115,0,0.000213,0
100271,2021,0,0.045496,0,0.052647,0,0.008982,0,9e-06,0
100275,2021,0,0.520465,1,0.013509,0,0.005022,0,0.001217,0
100276,2021,0,0.358179,0,0.020668,0,0.009784,0,0.256933,1
100277,2021,0,0.220684,0,0.068222,0,0.005001,0,0.004102,0
100281,2021,0,0.34377,0,0.009014,0,0.010117,0,0.000172,0
100284,2021,0,0.460849,0,0.090675,0,0.020836,0,0.001282,0
100285,2021,0,0.453781,0,0.007697,0,0.005949,0,0.000554,0
100286,2021,0,0.271725,0,0.002156,0,0.00376,0,1.6e-05,0
100287,2021,0,0.566231,1,0.050669,0,0.075968,0,0.001168,0
100288,2021,0,0.585587,1,0.030081,0,0.030462,0,0.000432,0
100289,2021,0,0.120352,0,0.02338,0,0.001788,0,0.001004,0
100290,2021,0,0.582451,1,0.254123,0,0.142272,0,0.000606,0
100291,2021,0,0.166119,0,0.008957,0,0.002407,0,0.000731,0
100292,2021,0,0.383393,0,0.021646,0,0.003142,0,0.00229,0
100296,2021,0,0.042565,0,0.044738,0,0.003565,0,7e-06,0
100298,2021,0,0.002251,0,0.053061,0,0.012397,0,0.00025,0
100299,2021,0,0.564343,1,0.013576,0,0.007569,0,0.00047,0
100302,2021,0,0.181052,0,0.129317,0,0.008659,0,0.000761,0
100307,2021,0,0.516449,1,0.052254,0,0.005901,0,0.003816,0
100313,2021,0,0.571399,1,0.176955,0,0.031361,0,0.000308,0
100314,2021,0,0.225965,0,0.048825,0,0.006377,0,0.000304,0
100315,2021,0,0.65999,1,0.067211,0,0.003171,0,0.007299,0
100316,2021,0,0.268447,0,0.087946,0,0.030504,0,5.4e-05,0
100319,2021,0,0.33281,0,0.057854,0,0.015855,0,0.001869,0
100320,2021,0,0.021055,0,0.012749,0,0.003879,0,0.00012,0
100321,2021,0,0.478361,0,0.007153,0,0.012929,0,0.07987,1
100329,2021,0,0.140604,0,0.041776,0,0.005949,0,0.004212,0
100330,2021,0,0.428954,0,0.240174,0,0.034832,0,9.9e-05,0
100350,2021,0,0.033539,0,0.075613,0,0.017169,0,7.1e-05,0
101300,2021,0,0.48345,0,0.116312,0,0.014291,0,8.3e-05,0
101303,2021,0,0.191739,0,0.09556,0,0.086065,0,0.000797,0
101304,2021,0,0.313884,0,0.292387,0,0.030142,0,0.012755,0
101305,2021,1,0.56508,1,0.429763,0,0.654347,1,0.219089,1
101307,2021,0,0.978087,1,0.263841,0,0.030175,0,0.000896,0
101308,2021,0,0.507566,1,0.209944,0,0.024595,0,0.000324,0
101309,2021,0,0.487126,0,0.287891,0,0.216453,0,0.034169,0
101311,2021,0,0.488064,0,0.194662,0,0.11252,0,0.033107,0
101312,2021,0,0.659838,1,0.129895,0,0.008089,0,0.125379,1
101313,2021,0,0.506822,1,0.099276,0,0.009192,0,0.028057,0
101993,2021,0,0.036158,0,4.3e-05,0,0.002441,0,0.000213,0
102001,2021,0,0.000109,0,0.006144,0,0.002517,0,1.2e-05,0
102003,2021,0,0.000154,0,0.006345,0,0.00214,0,0.000151,0
102009,2021,0,0.041545,0,0.002488,0,0.002382,0,0.000371,0
102010,2021,0,0.037996,0,0.007393,0,0.003433,0,0.000314,0
102012,2021,0,0.032017,0,0.003481,0,0.002875,0,0.000573,0
102013,2021,0,0.03368,0,0.001529,0,0.002149,0,0.000155,0
102015,2021,0,0.032571,0,0.007633,0,0.001613,0,4.9e-05,0
102017,2021,0,0.00015,0,0.000459,0,0.001942,0,8.7e-05,0
102018,2021,0,0.048758,0,0.000818,0,0.002332,0,2.9e-05,0
102019,2021,0,0.050394,0,0.000149,0,0.002396,0,4.6e-05,0
102020,2021,0,0.000159,0,0.001494,0,0.001717,0,2.2e-05,0
102021,2021,0,0.040882,0,0.006066,0,0.002268,0,1.4e-05,0
102022,2021,0,0.000113,0,0.017084,0,0.003809,0,8e-06,0
102023,2021,0,0.000131,0,0.002258,0,0.002158,0,1.4e-05,0
102024,2021,0,0.00012,0,0.000879,0,0.002038,0,5e-06,0
102025,2021,0,0.033172,0,0.001892,0,0.002379,0,7e-06,0
102026,2021,0,0.027846,0,0.017851,0,0.003596,0,1.9e-05,0
102027,2021,0,0.025935,0,0.006444,0,0.002691,0,9e-06,0
102028,2021,0,0.029926,0,0.001834,0,0.001998,0,0.000172,0
102029,2021,0,0.031079,0,0.001331,0,0.001552,0,6.6e-05,0
102030,2021,0,0.000194,0,0.001218,0,0.001704,0,2.8e-05,0
102031,2021,0,0.000101,0,0.00292,0,0.002843,0,5e-06,0
102032,2021,0,0.05148,0,0.045854,0,0.007401,0,0.000227,0
103026,2021,0,0.044596,0,0.023316,0,0.009471,0,7.6e-05,0
103027,2021,0,0.092373,0,0.001721,0,0.006178,0,0.000325,0
103028,2021,0,0.02776,0,0.008042,0,0.006541,0,8.2e-05,0
103031,2021,0,0.029736,0,0.011985,0,0.010084,0,5.3e-05,0
103032,2021,0,0.000139,0,0.056763,0,0.004564,0,3e-06,0
103033,2021,0,0.038759,0,0.005828,0,0.004045,0,1e-05,0
103034,2021,0,0.028192,0,0.001378,0,0.009802,0,3e-06,0
103036,2021,0,0.023618,0,0.007444,0,0.004138,0,5e-06,0
103037,2021,0,0.024578,0,0.0019,0,0.002904,0,3e-06,0
103038,2021,0,0.029124,0,0.000416,0,0.00383,0,5e-06,0
103039,2021,0,0.042081,0,0.120782,0,0.040882,0,0.000178,0
103040,2021,0,0.037026,0,0.012521,0,0.007355,0,1.2e-05,0
103042,2021,0,0.031016,0,0.012251,0,0.00287,0,4e-06,0
103043,2021,0,0.030707,0,0.005828,0,0.004377,0,6e-06,0
103044,2021,0,7.9e-05,0,0.043901,0,0.002301,0,0.0,0
103045,2021,0,0.01993,0,0.014527,0,0.004897,0,2e-06,0
103046,2021,0,0.000106,0,0.005088,0,0.004753,0,6e-06,0
103047,2021,0,0.000106,0,0.00348,0,0.003306,0,8e-06,0
103048,2021,0,0.000138,0,0.007232,0,0.000663,0,1e-06,0
103300,2021,0,0.81309,1,0.631753,1,0.623528,1,0.002452,0
103301,2021,0,0.910265,1,0.565278,1,0.657132,1,0.090762,1
103304,2021,0,0.802467,1,0.310498,0,0.110448,0,0.387976,1
104001,2021,0,0.004484,0,0.044419,0,0.015215,0,0.000106,0
104007,2021,0,0.001463,0,0.021837,0,0.004189,0,5e-05,0
104016,2021,0,0.14579,0,0.051248,0,0.039305,0,0.000216,0
104017,2021,0,0.298179,0,0.043433,0,0.028155,0,0.029919,0
104018,2021,0,0.213563,0,0.338914,0,0.107786,0,0.000149,0
104024,2021,1,0.328656,0,0.510129,1,0.650938,1,0.254408,1
104026,2021,0,0.207657,0,0.042502,0,0.04172,0,0.005874,0
104040,2021,0,0.002372,0,0.029963,0,0.014464,0,0.001813,0
104049,2021,0,0.071059,0,0.037657,0,0.007353,0,3.2e-05,0
104057,2021,0,0.195409,0,0.017465,0,0.008223,0,0.005419,0
104059,2021,0,0.000925,0,0.065091,0,0.028724,0,0.000147,0
104063,2021,0,0.125852,0,0.002319,0,0.001927,0,0.000158,0
104067,2021,0,0.000174,0,0.210936,0,0.0441,0,0.000186,0
104069,2021,0,0.235502,0,0.004253,0,0.004979,0,0.017329,0
104070,2021,0,0.161102,0,0.00291,0,0.001772,0,5.2e-05,0
104071,2021,0,0.202765,0,0.037902,0,0.02498,0,0.001448,0
104072,2021,0,0.215684,0,0.070973,0,0.100504,0,0.002359,0
104073,2021,0,0.055057,0,0.007952,0,0.001259,0,3e-06,0
104074,2021,0,0.127355,0,0.030584,0,0.005947,0,0.002275,0
104075,2021,0,0.222174,0,0.041482,0,0.045009,0,0.016166,0
104076,2021,0,0.220761,0,0.060845,0,0.0364,0,0.102659,1
104078,2021,0,0.193564,0,0.020848,0,0.016383,0,0.002074,0
104079,2021,0,0.000686,0,0.060638,0,0.021036,0,4.6e-05,0
104080,2021,0,0.223507,0,0.044782,0,0.046331,0,0.004088,0
104081,2021,0,0.000578,0,0.105036,0,0.207296,0,5.7e-05,0
104082,2021,0,0.207585,0,0.035394,0,0.072751,0,0.001492,0
110001,2021,0,0.193028,0,0.324144,0,0.195024,0,0.000133,0
110002,2021,0,0.608803,1,0.394503,0,0.215934,0,0.012254,0
110003,2021,0,0.389861,0,0.027814,0,0.007472,0,0.001142,0
110005,2021,0,0.512977,1,0.011277,0,0.002556,0,0.004853,0
110006,2021,0,0.401478,0,0.170413,0,0.035542,0,1.1e-05,0
110007,2021,0,0.343837,0,0.194067,0,0.014172,0,0.087191,1
110008,2021,0,0.353608,0,0.209617,0,0.017259,0,0.012219,0
110010,2021,0,0.096653,0,0.097353,0,0.027119,0,0.003687,0
110011,2021,0,0.425908,0,0.35158,0,0.012816,0,0.001566,0
110015,2021,0,0.072989,0,0.074008,0,0.006469,0,1e-06,0
110016,2021,0,0.539818,1,0.286875,0,0.229801,0,0.00292,0
110018,2021,0,0.389262,0,0.051057,0,0.004567,0,0.005363,0
110023,2021,0,0.357456,0,0.29163,0,0.072888,0,3e-06,0
110024,2021,0,0.63924,1,0.058599,0,0.022385,0,0.005093,0
110025,2021,0,0.363857,0,0.103385,0,0.036384,0,0.00301,0
110027,2021,0,0.300479,0,0.11173,0,0.033092,0,0.000779,0
110028,2021,0,0.68783,1,0.514822,1,0.14073,0,0.054632,1
110029,2021,0,0.839026,1,0.784566,1,0.805346,1,0.01549,0
110030,2021,0,0.068064,0,0.013378,0,0.001131,0,0.001599,0
110031,2021,0,0.568912,1,0.254077,0,0.167965,0,0.007011,0
110032,2021,0,0.461198,0,0.349514,0,0.225231,0,0.002161,0
110034,2021,0,0.495202,0,0.223735,0,0.00928,0,0.000175,0
110035,2021,0,0.485385,0,0.166622,0,0.046687,0,0.001863,0
110036,2021,0,0.673625,1,0.17398,0,0.259179,0,0.059901,1
110038,2021,0,0.541403,1,0.244177,0,0.123497,0,0.425511,1
110041,2021,0,0.476069,0,0.217835,0,0.060244,0,0.00343,0
110042,2021,0,0.097587,0,0.049012,0,0.020421,0,1.3e-05,0
110043,2021,0,0.324846,0,0.06172,0,0.008443,0,6.2e-05,0
110044,2021,0,0.464013,0,0.22468,0,0.011216,0,0.002158,0
110045,2021,0,0.117724,0,0.015385,0,0.000863,0,0.000153,0
110046,2021,0,0.03139,0,0.055159,0,0.009806,0,8.7e-05,0
110050,2021,0,0.198518,0,0.135793,0,0.044699,0,0.000128,0
110051,2021,0,0.738622,1,0.272374,0,0.2177,0,0.003337,0
110054,2021,0,0.743061,1,0.443265,0,0.234133,0,0.005454,0
110064,2021,0,0.657329,1,0.097497,0,0.067998,0,0.00383,0
110069,2021,0,0.566772,1,0.23663,0,0.098102,0,0.005172,0
110071,2021,0,0.538372,1,0.23114,0,0.158158,0,0.007983,0
110073,2021,0,0.379031,0,0.404214,0,0.130681,0,0.000325,0
110074,2021,0,0.413291,0,0.360378,0,0.047178,0,0.000698,0
110075,2021,0,0.457561,0,0.002281,0,0.002182,0,0.000282,0
110076,2021,0,0.420128,0,0.070819,0,0.014457,0,0.000253,0
110078,2021,0,0.482772,0,0.30263,0,0.062372,0,0.004675,0
110079,2021,0,0.268304,0,0.308965,0,0.235857,0,0.000129,0
110082,2021,0,0.281274,0,0.153196,0,0.017391,0,0.00131,0
110083,2021,0,0.379471,0,0.29304,0,0.025151,0,0.004524,0
110086,2021,0,0.363857,0,0.251217,0,0.043177,0,0.000724,0
110087,2021,0,0.727056,1,0.203095,0,0.02585,0,0.012481,0
110089,2021,0,0.509343,1,0.314982,0,0.086929,0,8.1e-05,0
110091,2021,0,0.194682,0,0.106707,0,0.015317,0,1.2e-05,0
110092,2021,0,0.575958,1,0.237913,0,0.095025,0,0.001299,0
110095,2021,1,0.615618,1,0.695512,1,0.952922,1,0.229229,1
110100,2021,0,0.459089,0,0.252223,0,0.154966,0,0.238197,1
110101,2021,0,0.672517,1,0.281808,0,0.063512,0,0.217467,1
110104,2021,0,0.450019,0,0.479931,0,0.20911,0,0.006768,0
110105,2021,0,0.618521,1,0.517525,1,0.292972,0,2.9e-05,0
110107,2021,0,0.763537,1,0.321505,0,0.210604,0,0.002294,0
110109,2021,0,0.485038,0,0.269744,0,0.031957,0,0.001453,0
110111,2021,0,0.520663,1,0.285742,0,0.185492,0,0.006892,0
110113,2021,0,0.386982,0,0.21072,0,0.0722,0,0.005249,0
110115,2021,0,0.029988,0,0.097653,0,0.017253,0,5e-06,0
110121,2021,0,0.562502,1,0.079342,0,0.038354,0,0.000137,0
110122,2021,0,0.562722,1,0.398097,0,0.185578,0,0.012116,0
110124,2021,0,0.641111,1,0.275085,0,0.019298,0,0.115272,1
110125,2021,0,0.148774,0,0.00611,0,0.001037,0,9e-05,0
110128,2021,0,0.325832,0,0.107477,0,0.044889,0,0.007965,0
110129,2021,0,0.583006,1,0.10835,0,0.083846,0,0.000551,0
110130,2021,0,0.143539,0,0.078722,0,0.019072,0,0.001571,0
110132,2021,0,0.615346,1,0.411203,0,0.287308,0,0.00271,0
110135,2021,0,0.126476,0,0.175458,0,0.088484,0,0.000368,0
110142,2021,0,0.252163,0,0.154988,0,0.13274,0,0.001079,0
110143,2021,0,0.352189,0,0.041916,0,0.005433,0,0.000134,0
110146,2021,0,0.564589,1,0.150725,0,0.016233,0,0.012304,0
110150,2021,0,0.343725,0,0.235435,0,0.027948,0,0.001231,0
110153,2021,0,0.128209,0,0.017021,0,0.003707,0,2.5e-05,0
110161,2021,0,0.753087,1,0.397953,0,0.066518,0,0.002597,0
110164,2021,0,0.545789,1,0.144481,0,0.07349,0,0.012415,0
110165,2021,0,0.665608,1,0.182272,0,0.13707,0,0.012424,0
110168,2021,0,0.153519,0,0.072534,0,0.001918,0,0.000184,0
110177,2021,0,0.174303,0,0.005781,0,0.001826,0,0.000333,0
110184,2021,0,0.462798,0,0.030799,0,0.017237,0,0.000939,0
110189,2021,0,0.134674,0,0.004307,0,0.001884,0,0.000722,0
110190,2021,0,0.160229,0,0.078188,0,0.012109,0,0.000887,0
110191,2021,0,0.438237,0,0.04259,0,0.020978,0,0.000368,0
110192,2021,0,0.390751,0,0.130275,0,0.036579,0,0.001405,0
110194,2021,0,0.484707,0,0.290546,0,0.223991,0,0.000513,0
110198,2021,0,0.150864,0,0.072403,0,0.005128,0,8e-06,0
110200,2021,0,0.124573,0,0.072449,0,0.015929,0,3.9e-05,0
110201,2021,0,0.268341,0,0.032428,0,0.001514,0,0.001898,0
110209,2021,0,0.561305,1,0.03494,0,0.00358,0,0.001432,0
110215,2021,0,0.408199,0,0.071675,0,0.067305,0,0.055042,1
110225,2021,0,0.092844,0,0.031324,0,0.006939,0,0.000116,0
110226,2021,0,0.251398,0,0.021531,0,0.00386,0,0.000359,0
110229,2021,0,0.404611,0,0.067378,0,0.007184,0,0.007211,0
110230,2021,0,0.283398,0,0.2205,0,0.037754,0,0.000528,0
110233,2021,0,0.505181,1,0.06222,0,0.008524,0,0.000609,0
110234,2021,0,0.307244,0,0.225958,0,0.073582,0,0.246827,1
110236,2021,0,0.353068,0,0.075535,0,0.026773,0,0.001073,0
110237,2021,0,0.24174,0,0.01872,0,0.004952,0,6e-05,0
110252,2021,0,0.497324,0,0.026028,0,0.006615,0,0.001392,0
111302,2021,0,0.44604,0,0.148565,0,0.024454,0,0.085917,1
111303,2021,0,0.268841,0,0.145477,0,0.017006,0,0.000979,0
111304,2021,0,0.518854,1,0.361671,0,0.242556,0,0.014843,0
111305,2021,0,0.496846,0,0.167922,0,0.013199,0,0.017137,0
111306,2021,0,0.572812,1,0.229852,0,0.189715,0,0.003587,0
111308,2021,0,0.268301,0,0.258038,0,0.092266,0,0.025928,0
111310,2021,0,0.242234,0,0.063116,0,0.015168,0,0.016629,0
111311,2021,0,0.257988,0,0.221082,0,0.147684,0,0.004363,0
111312,2021,0,0.387385,0,0.308654,0,0.166519,0,0.009757,0
111313,2021,0,0.463273,0,0.302496,0,0.312783,0,0.272342,1
111314,2021,0,0.486101,0,0.197362,0,0.167373,0,0.004411,0
111316,2021,0,0.087506,0,0.152795,0,0.006362,0,0.000152,0
111318,2021,1,0.56241,1,0.493755,0,0.79096,1,0.242604,1
111319,2021,0,0.433732,0,0.076541,0,0.003168,0,0.000909,0
111320,2021,0,0.331715,0,0.072979,0,0.004721,0,0.000432,0
111323,2021,0,0.446228,0,0.0728,0,0.022353,0,0.001345,0
111324,2021,0,0.475868,0,0.087986,0,0.023574,0,0.000608,0
111325,2021,0,0.505466,1,0.318747,0,0.187776,0,0.069185,1
111326,2021,0,0.260056,0,0.183817,0,0.097662,0,0.003639,0
111327,2021,0,0.206712,0,0.29978,0,0.175134,0,0.002598,0
111328,2021,0,0.23156,0,0.130075,0,0.015789,0,6.8e-05,0
111329,2021,0,0.402921,0,0.130245,0,0.024123,0,0.001526,0
111330,2021,0,0.943827,1,0.137079,0,0.019995,0,0.000127,0
111331,2021,0,0.700161,1,0.125832,0,0.027705,0,0.001191,0
111332,2021,0,0.296012,0,0.097357,0,0.084154,0,0.003847,0
111333,2021,0,0.612218,1,0.340791,0,0.3546,0,0.072169,1
111334,2021,0,0.408112,0,0.213984,0,0.088401,0,0.001291,0
111335,2021,0,0.372083,0,0.304127,0,0.345151,0,0.00024,0
111336,2021,0,0.400619,0,0.29298,0,0.083398,0,0.010502,0
111337,2021,0,0.325962,0,0.29475,0,0.144566,0,0.044192,1
112000,2021,0,0.049269,0,0.004891,0,0.000676,0,0.000182,0
112003,2021,0,0.035702,0,0.171395,0,0.011952,0,0.000158,0
112004,2021,0,0.000167,0,0.015803,0,0.001562,0,6.9e-05,0
112006,2021,0,0.035366,0,0.001433,0,0.000563,0,0.000169,0
112007,2021,0,0.088295,0,0.027132,0,0.004348,0,0.00217,0
112011,2021,0,0.000276,0,0.000876,0,0.001654,0,2.6e-05,0
112012,2021,0,0.036916,0,0.000359,0,0.002334,0,0.00014,0
112013,2021,0,0.000147,0,0.000712,0,0.001098,0,8e-06,0
112016,2021,0,0.000131,0,0.006711,0,0.002258,0,3e-06,0
112017,2021,0,0.000156,0,4.3e-05,0,0.000244,0,4e-05,0
112018,2021,0,0.02871,0,0.00225,0,0.001806,0,7.9e-05,0
113028,2021,0,0.02878,0,0.001305,0,0.000595,0,2.7e-05,0
113029,2021,0,0.038492,0,0.038897,0,0.008798,0,1.6e-05,0
113030,2021,0,0.022067,0,0.024782,0,0.001513,0,3e-06,0
113031,2021,0,0.038582,0,0.0,0,0.000569,0,2.5e-05,0
113032,2021,0,0.018013,0,0.00607,0,0.00288,0,2e-06,0
113033,2021,0,0.019639,0,0.015382,0,0.004691,0,1e-06,0
113034,2021,0,7.8e-05,0,0.011018,0,0.000336,0,1e-06,0
113300,2021,0,0.608848,1,0.028126,0,0.002732,0,0.007504,0
113301,2021,0,0.621104,1,0.076334,0,0.004029,0,0.010703,0
