Facility ID,State,Hospital_Type,Birthing_Center,Emergency_Services,Hospital_Ownership,Hospital_Rating,MORT_Participation,Safety_Participation,READM_Participation,PtExp_Participation,TE_Participation,Engagement_Index,Domains_Reporting,MORT_Better,MORT_Worse,Safety_Better,Safety_Worse,READM_Better,READM_Worse,Net_Performance_Score,Net_Performance_Rate,Performance_Ratio
190167,LA,Acute Care,0,1,For-Profit,3.0,0.5714285714285714,0.25,0.5454545454545454,1.0,0.8333333333333334,0.6400432900432901,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190176,LA,Acute Care,1,1,Non-Profit,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.25,0.0,0.0,0.18181818181818182,0.0,0.0,0.07692307692307693
190183,LA,Acute Care,0,1,Non-Profit,3.0,0.2857142857142857,0.625,0.6363636363636364,1.0,0.6666666666666666,0.6427489177489177,5,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-1.0,-0.07142857142857142,0.0
190184,LA,Acute Care,0,1,Government,3.0,0.42857142857142855,0.125,0.45454545454545453,1.0,0.5833333333333334,0.5182900432900432,5,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,-0.1111111111111111,0.0
190190,LA,Acute Care,0,0,For-Profit,,0.0,0.0,0.18181818181818182,0.0,0.25,0.08636363636363636,2,,,,,0.0,0.0,0.0,0.0,0.0
190201,LA,Acute Care,1,1,Non-Profit,,0.0,0.25,0.45454545454545453,1.0,0.75,0.4909090909090909,4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190202,LA,Acute Care,1,1,Non-Profit,3.0,0.8571428571428571,0.75,0.8181818181818182,1.0,0.9166666666666666,0.8683982683982684,5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.047619047619047616,0.047619047619047616
190208,LA,Acute Care,0,1,Government,,0.14285714285714285,0.0,0.18181818181818182,0.0,0.4166666666666667,0.14826839826839827,3,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
190218,LA,Acute Care,0,1,For-Profit,,0.14285714285714285,0.125,0.18181818181818182,0.0,0.5,0.18993506493506493,4,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.25,0.0
190241,LA,Acute Care,0,0,For-Profit,,0.0,0.125,0.18181818181818182,0.0,0.25,0.11136363636363637,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190245,LA,Acute Care,0,0,For-Profit,,0.0,0.125,0.2727272727272727,0.0,0.5,0.17954545454545454,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190251,LA,Acute Care,0,0,For-Profit,,0.0,0.25,0.2727272727272727,1.0,0.16666666666666666,0.3378787878787879,4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190255,LA,Acute Care,0,0,For-Profit,,0.0,0.25,0.18181818181818182,0.0,0.3333333333333333,0.15303030303030302,3,,,0.0,0.0,0.5,0.0,1.0,0.25,0.25
190256,LA,Acute Care,0,0,For-Profit,,0.0,0.25,0.2727272727272727,0.0,0.25,0.15454545454545454,3,,,0.0,0.0,0.0,0.3333333333333333,-1.0,-0.2,0.0
190259,LA,Acute Care,0,0,For-Profit,,0.0,0.25,0.2727272727272727,1.0,0.25,0.35454545454545455,4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190266,LA,Acute Care,0,0,For-Profit,,0.0,0.125,0.18181818181818182,1.0,0.25,0.3113636363636364,4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190267,LA,Acute Care,0,0,For-Profit,,0.0,0.25,0.2727272727272727,1.0,0.25,0.35454545454545455,4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190270,LA,Acute Care,0,0,For-Profit,,0.0,0.125,0.18181818181818182,1.0,0.25,0.3113636363636364,4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190274,LA,Acute Care,1,1,Non-Profit,4.0,0.5714285714285714,0.75,0.8181818181818182,1.0,0.9166666666666666,0.8112554112554113,5,0.0,0.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,0.05263157894736842
190278,LA,Acute Care,0,0,For-Profit,,0.0,0.25,0.2727272727272727,1.0,0.25,0.35454545454545455,4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190298,LA,Acute Care,0,0,For-Profit,,0.0,0.25,0.36363636363636365,1.0,0.5,0.42272727272727273,4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190300,LA,Acute Care,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
190302,LA,Acute Care,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
190303,LA,Acute Care,0,0,For-Profit,,0.0,0.25,0.36363636363636365,1.0,0.3333333333333333,0.3893939393939394,4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190308,LA,Acute Care,0,1,Government,,0.2857142857142857,0.25,0.36363636363636365,1.0,0.75,0.5298701298701298,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190312,LA,Acute Care,1,1,Non-Profit,,0.2857142857142857,0.25,0.45454545454545453,1.0,0.75,0.548051948051948,5,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.1111111111111111,0.1111111111111111
190313,LA,Acute Care,0,1,Government,,0.0,0.25,0.18181818181818182,1.0,0.75,0.43636363636363634,4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190316,LA,Acute Care,0,1,Non-Profit,,0.14285714285714285,0.125,0.2727272727272727,0.0,0.4166666666666667,0.19145021645021645,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2,0.2
190317,LA,Acute Care,1,0,Non-Profit,3.0,0.0,0.625,0.2727272727272727,1.0,0.4166666666666667,0.4628787878787879,4,,,0.4,0.0,0.0,0.0,2.0,0.25,0.25
190318,LA,Acute Care,1,1,For-Profit,2.0,0.42857142857142855,0.25,0.5454545454545454,1.0,0.8333333333333334,0.6114718614718615,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190319,LA,Acute Care,0,1,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
19043F,LA,Acute Care,0,0,Government,,0.14285714285714285,0.125,0.18181818181818182,0.0,0.16666666666666666,0.12326839826839826,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19047F,LA,Acute Care,0,1,Government,4.0,0.5714285714285714,0.375,0.45454545454545453,1.0,0.4166666666666667,0.5635281385281385,5,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.16666666666666666
19048F,LA,Acute Care,0,1,Government,2.0,0.5714285714285714,0.5,0.5454545454545454,1.0,0.4166666666666667,0.6067099567099568,5,0.0,0.0,0.0,0.25,0.0,0.0,-1.0,-0.07142857142857142,0.0
19050F,LA,Acute Care,0,1,Government,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
190779,LA,Rural/Access,0,1,Non-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
191300,LA,Rural/Access,0,1,Government,,0.0,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,1,,,,,,,0.0,,
191301,LA,Rural/Access,0,1,Non-Profit,,0.14285714285714285,0.0,0.18181818181818182,0.0,0.5833333333333334,0.1816017316017316,3,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
191302,LA,Rural/Access,0,1,Non-Profit,,0.14285714285714285,0.125,0.2727272727272727,0.0,0.6666666666666666,0.24145021645021644,4,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2
191304,LA,Rural/Access,0,1,Government,,0.2857142857142857,0.0,0.2727272727272727,0.0,0.3333333333333333,0.17835497835497835,3,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
191305,LA,Rural/Access,0,1,Government,,0.0,0.0,0.18181818181818182,0.0,0.5833333333333334,0.15303030303030302,2,,,,,0.0,0.0,0.0,0.0,0.0
191306,LA,Rural/Access,0,1,Government,,0.0,0.0,0.0,0.0,0.25,0.05,1,,,,,,,0.0,,
191307,LA,Rural/Access,0,1,For-Profit,,0.0,0.0,0.0,0.0,0.25,0.05,1,,,,,,,0.0,,
191308,LA,Rural/Access,0,1,Government,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
191309,LA,Rural/Access,0,1,Government,,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,1,,,,,,,0.0,,
191310,LA,Rural/Access,1,1,Government,,0.14285714285714285,0.0,0.18181818181818182,0.0,0.75,0.21493506493506492,3,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
191311,LA,Rural/Access,0,1,Government,,0.0,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,1,,,,,,,0.0,,
191312,LA,Rural/Access,0,1,Non-Profit,4.0,0.42857142857142855,0.0,0.36363636363636365,0.0,0.3333333333333333,0.2251082251082251,3,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
191313,LA,Rural/Access,0,1,Government,,0.14285714285714285,0.0,0.2727272727272727,0.0,0.3333333333333333,0.14978354978354977,3,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
191314,LA,Rural/Access,0,1,Government,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
191315,LA,Rural/Access,0,1,Government,,0.2857142857142857,0.0,0.36363636363636365,0.0,0.5833333333333334,0.24653679653679655,3,0.0,0.0,,,0.0,0.25,-1.0,-0.16666666666666666,0.0
191316,LA,Rural/Access,0,1,Government,,0.0,0.0,0.18181818181818182,0.0,0.4166666666666667,0.1196969696969697,2,,,,,0.0,0.0,0.0,0.0,0.0
191317,LA,Rural/Access,0,1,Government,,0.14285714285714285,0.0,0.2727272727272727,0.0,0.5833333333333334,0.19978354978354979,3,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
191318,LA,Rural/Access,0,1,Government,,0.42857142857142855,0.0,0.36363636363636365,0.0,0.08333333333333333,0.1751082251082251,3,0.0,0.0,,,0.0,0.25,-1.0,-0.14285714285714285,0.0
191319,LA,Rural/Access,0,1,Government,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
191320,LA,Rural/Access,0,1,For-Profit,,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,1,,,,,,,0.0,,
191321,LA,Rural/Access,0,1,Government,,0.0,0.0,0.09090909090909091,0.0,0.5833333333333334,0.13484848484848486,2,,,,,0.0,0.0,0.0,0.0,0.0
191322,LA,Rural/Access,0,1,Non-Profit,,0.14285714285714285,0.0,0.2727272727272727,0.0,0.6666666666666666,0.21645021645021645,3,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
191323,LA,Rural/Access,0,1,Government,,0.14285714285714285,0.0,0.36363636363636365,0.0,0.5833333333333334,0.217965367965368,3,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
191324,LA,Rural/Access,1,1,Non-Profit,,0.14285714285714285,0.125,0.2727272727272727,1.0,0.75,0.45811688311688314,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191325,LA,Rural/Access,0,1,Government,,0.0,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,1,,,,,,,0.0,,
191326,LA,Rural/Access,0,1,Government,,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,1,,,,,,,0.0,,
191327,LA,Rural/Access,0,1,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
192008,LA,Long-term,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
192010,LA,Long-term,0,0,Non-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
193300,LA,Childrens,0,1,Non-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194007,LA,Psychiatric,0,0,Non-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194008,LA,Psychiatric,0,0,Government,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194020,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194022,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194025,LA,Psychiatric,0,0,Government,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194031,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194044,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194056,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194069,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194073,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194074,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194079,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194080,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194081,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194082,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194083,LA,Psychiatric,0,1,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194084,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194085,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194086,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194087,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194088,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194089,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194090,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194091,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194094,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194095,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194096,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194098,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194102,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194103,LA,Psychiatric,0,0,Government,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194105,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194106,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194107,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194109,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194112,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194113,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194114,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194115,LA,Psychiatric,0,0,Non-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194116,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194117,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194118,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194119,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194120,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
194121,LA,Psychiatric,0,0,For-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
200001,ME,Acute Care,0,1,Non-Profit,3.0,0.7142857142857143,0.75,0.6363636363636364,1.0,0.75,0.7701298701298701,5,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-1.0,-0.05555555555555555,0.0
200008,ME,Acute Care,1,1,Non-Profit,3.0,0.7142857142857143,0.625,0.7272727272727273,1.0,0.8333333333333334,0.7799783549783551,5,0.0,0.0,0.2,0.0,0.125,0.0,2.0,0.1111111111111111,0.1111111111111111
200009,ME,Acute Care,1,1,Non-Profit,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0.375,0.0,0.18181818181818182,0.0,5.0,0.19230769230769232,0.19230769230769232
200018,ME,Acute Care,1,1,Non-Profit,2.0,0.5714285714285714,0.25,0.7272727272727273,1.0,0.8333333333333334,0.6764069264069265,5,0.0,0.0,0.5,0.0,0.125,0.0,2.0,0.14285714285714285,0.14285714285714285
200020,ME,Acute Care,0,1,Non-Profit,3.0,0.7142857142857143,0.25,0.7272727272727273,1.0,0.75,0.6883116883116883,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200021,ME,Acute Care,1,1,Non-Profit,2.0,0.7142857142857143,0.75,0.6363636363636364,1.0,0.9166666666666666,0.8034632034632034,5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,-1.0,-0.05555555555555555,0.0
200024,ME,Acute Care,1,1,Non-Profit,4.0,1.0,0.75,0.9090909090909091,1.0,0.9166666666666666,0.9151515151515153,5,0.0,0.0,0.16666666666666666,0.0,0.3,0.0,4.0,0.17391304347826086,0.17391304347826086
200031,ME,Acute Care,1,1,Government,2.0,0.5714285714285714,0.375,0.7272727272727273,1.0,0.75,0.6847402597402598,5,0.0,0.0,0.0,0.0,0.0,0.125,-1.0,-0.06666666666666667,0.0
200033,ME,Acute Care,1,1,Non-Profit,4.0,1.0,0.875,1.0,1.0,0.9166666666666666,0.9583333333333334,5,0.14285714285714285,0.0,0.14285714285714285,0.0,0.18181818181818182,0.0,4.0,0.16,0.16
200034,ME,Acute Care,0,1,Non-Profit,3.0,0.2857142857142857,0.375,0.6363636363636364,1.0,0.6666666666666666,0.5927489177489178,5,0.0,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,2.0,0.16666666666666666,0.16666666666666666
200039,ME,Acute Care,1,1,Non-Profit,4.0,0.7142857142857143,0.75,0.7272727272727273,1.0,0.9166666666666666,0.8216450216450217,5,0.0,0.0,0.3333333333333333,0.0,0.125,0.0,3.0,0.15789473684210525,0.15789473684210525
20003F,ME,Acute Care,0,1,Government,4.0,0.5714285714285714,0.25,0.45454545454545453,1.0,0.4166666666666667,0.5385281385281385,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200050,ME,Acute Care,1,1,Non-Profit,2.0,0.5714285714285714,0.25,0.6363636363636364,1.0,0.8333333333333334,0.6582251082251083,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200063,ME,Acute Care,1,1,Non-Profit,2.0,0.5714285714285714,0.25,0.7272727272727273,1.0,0.75,0.6597402597402597,5,0.0,0.0,0.0,0.0,0.0,0.25,-2.0,-0.14285714285714285,0.0
201300,ME,Rural/Access,0,1,Non-Profit,,0.2857142857142857,0.125,0.45454545454545453,0.0,0.5,0.27305194805194805,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201301,ME,Rural/Access,0,0,Government,,0.0,0.0,0.09090909090909091,0.0,0.25,0.06818181818181819,2,,,,,0.0,0.0,0.0,0.0,0.0
201302,ME,Rural/Access,1,1,Non-Profit,4.0,0.5714285714285714,0.125,0.36363636363636365,1.0,0.6666666666666666,0.5453463203463202,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201303,ME,Rural/Access,0,1,Non-Profit,,0.14285714285714285,0.0,0.18181818181818182,0.0,0.4166666666666667,0.14826839826839827,3,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
201304,ME,Rural/Access,1,1,Non-Profit,,0.2857142857142857,0.125,0.18181818181818182,1.0,0.5,0.41850649350649344,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201305,ME,Rural/Access,0,1,Non-Profit,,0.14285714285714285,0.0,0.18181818181818182,0.0,0.3333333333333333,0.13160173160173158,3,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
201306,ME,Rural/Access,0,1,For-Profit,,0.14285714285714285,0.125,0.18181818181818182,0.0,0.5,0.18993506493506493,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201307,ME,Rural/Access,0,1,Non-Profit,4.0,0.42857142857142855,0.0,0.2727272727272727,1.0,0.08333333333333333,0.3569264069264069,4,0.0,0.0,,,0.0,0.3333333333333333,-1.0,-0.16666666666666666,0.0
201308,ME,Rural/Access,0,1,Non-Profit,2.0,0.42857142857142855,0.125,0.36363636363636365,0.0,0.4166666666666667,0.2667748917748918,4,0.0,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.125
201309,ME,Rural/Access,1,1,Government,2.0,0.42857142857142855,0.125,0.2727272727272727,1.0,0.5833333333333334,0.481926406926407,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201310,ME,Rural/Access,0,1,Non-Profit,,0.2857142857142857,0.125,0.2727272727272727,1.0,0.5,0.4366883116883117,5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.16666666666666666,0.16666666666666666
201311,ME,Rural/Access,0,1,Non-Profit,,0.2857142857142857,0.0,0.2727272727272727,0.0,0.4166666666666667,0.195021645021645,3,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
201312,ME,Rural/Access,1,1,Non-Profit,2.0,0.42857142857142855,0.25,0.5454545454545454,1.0,0.5833333333333334,0.5614718614718615,5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.09090909090909091,0.09090909090909091
201313,ME,Rural/Access,0,1,Non-Profit,,0.2857142857142857,0.25,0.18181818181818182,1.0,0.3333333333333333,0.41017316017316013,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201314,ME,Rural/Access,0,1,For-Profit,4.0,0.7142857142857143,0.125,0.5454545454545454,1.0,0.5833333333333334,0.5936147186147187,5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.08333333333333333,0.08333333333333333
201315,ME,Rural/Access,1,1,Non-Profit,4.0,0.42857142857142855,0.125,0.6363636363636364,1.0,0.75,0.5879870129870131,5,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.0,0.09090909090909091,0.09090909090909091
201316,ME,Rural/Access,1,1,Non-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
201317,ME,Rural/Access,0,1,Non-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
204004,ME,Psychiatric,0,0,Government,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
204005,ME,Psychiatric,0,1,Government,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
204006,ME,Psychiatric,0,0,Non-Profit,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
204008,ME,Psychiatric,0,0,Government,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0.0,,
210001,MD,Acute Care,1,1,Non-Profit,2.0,0.8571428571428571,1.0,0.9090909090909091,1.0,0.8333333333333334,0.91991341991342,5,0.0,0.0,0.125,0.25,0.0,0.2,-3.0,-0.125,0.041666666666666664
210002,MD,Acute Care,1,1,Non-Profit,2.0,1.0,0.875,0.9090909090909091,1.0,0.8333333333333334,0.9234848484848485,5,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.1,-1.0,-0.041666666666666664,0.041666666666666664
210003,MD,Acute Care,1,1,Non-Profit,3.0,1.0,0.75,0.7272727272727273,1.0,0.6666666666666666,0.8287878787878789,5,0.0,0.0,0.5,0.16666666666666666,0.0,0.125,1.0,0.047619047619047616,0.14285714285714285
210004,MD,Acute Care,1,0,Non-Profit,2.0,0.8571428571428571,1.0,0.6363636363636364,1.0,0.75,0.8487012987012987,5,0.0,0.0,0.25,0.125,0.0,0.14285714285714285,0.0,0.0,0.09523809523809523
210005,MD,Acute Care,1,1,Non-Profit,3.0,0.8571428571428571,0.75,0.9090909090909091,1.0,0.75,0.8532467532467531,5,0.0,0.0,0.16666666666666666,0.0,0.1,0.1,1.0,0.045454545454545456,0.09090909090909091
210008,MD,Acute Care,1,1,Non-Profit,4.0,0.7142857142857143,1.0,0.8181818181818182,1.0,0.6666666666666666,0.8398268398268399,5,0.0,0.0,0.25,0.0,0.2222222222222222,0.1111111111111111,3.0,0.13636363636363635,0.18181818181818182
210009,MD,Acute Care,1,1,Non-Profit,4.0,1.0,0.875,0.9090909090909091,1.0,0.8333333333333334,0.9234848484848485,5,0.42857142857142855,0.0,0.2857142857142857,0.42857142857142855,0.0,0.1,1.0,0.041666666666666664,0.20833333333333334
210011,MD,Acute Care,0,1,Non-Profit,3.0,0.8571428571428571,0.875,0.9090909090909091,1.0,0.5,0.8282467532467532,5,0.0,0.0,0.2857142857142857,0.0,0.0,0.1,1.0,0.043478260869565216,0.08695652173913043
210012,MD,Acute Care,1,1,Non-Profit,2.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9666666666666666,5,0.0,0.0,0.125,0.25,0.0,0.09090909090909091,-2.0,-0.07692307692307693,0.038461538461538464
210015,MD,Acute Care,1,1,Non-Profit,3.0,0.8571428571428571,1.0,0.9090909090909091,1.0,0.9166666666666666,0.9365800865800866,5,0.3333333333333333,0.0,0.5,0.125,0.0,0.0,5.0,0.20833333333333334,0.25
210016,MD,Acute Care,1,1,Non-Profit,2.0,1.0,0.875,0.8181818181818182,1.0,0.8333333333333334,0.9053030303030303,5,0.0,0.0,0.14285714285714285,0.0,0.0,0.3333333333333333,-2.0,-0.08695652173913043,0.043478260869565216
210017,MD,Acute Care,1,1,Non-Profit,4.0,0.5714285714285714,0.375,0.8181818181818182,1.0,0.9166666666666666,0.7362554112554112,5,0.0,0.25,0.0,0.0,0.2222222222222222,0.0,1.0,0.0625,0.125
210018,MD,Acute Care,1,1,Non-Profit,3.0,0.8571428571428571,0.625,0.7272727272727273,1.0,0.75,0.7918831168831169,5,0.0,0.0,0.6,0.0,0.0,0.0,3.0,0.15789473684210525,0.15789473684210525
